global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.658484,0.521632,0.757694,0.744049,76.0758,0.606926,0.478368,0.391311,0.255371
00020000,0.720773,0.521632,0.796526,0.793373,68.8784,0.549505,0.478368,0.522023,0.245963
00030000,0.742559,0.521632,0.821311,0.8275,64.6725,0.515951,0.478368,0.487409,0.247656
00040000,0.762811,0.521632,0.844173,0.853605,65.3631,0.521461,0.478368,0.387807,0.253388
00050000,0.785517,0.521632,0.862388,0.872774,60.4883,0.48257,0.478368,0.415978,0.254694
00060000,0.783983,0.521632,0.871298,0.882492,57.9065,0.461972,0.478368,0.51914,0.240248
00070000,0.806689,0.521632,0.881962,0.892287,56.5366,0.451044,0.478368,0.468558,0.249636
00080000,0.814974,0.521632,0.88409,0.893581,58.3667,0.465644,0.478368,0.448568,0.249219
00090000,0.817429,0.521632,0.888843,0.897669,58.6644,0.468019,0.478368,0.468239,0.242186
00100000,0.821111,0.521632,0.890805,0.898415,61.2476,0.488628,0.478368,0.453407,0.243529
00110000,0.822031,0.521632,0.893337,0.899869,63.2534,0.50463,0.478368,0.46773,0.244148
00120000,0.819883,0.521632,0.892117,0.896084,66.5039,0.530562,0.478368,0.476097,0.243811
00130000,0.824793,0.521632,0.893763,0.899578,69.4688,0.554216,0.478368,0.474319,0.24568
00140000,0.826634,0.521632,0.894463,0.901612,74.9168,0.597679,0.478368,0.442681,0.264053
00150000,0.829396,0.521632,0.893631,0.901616,79.3251,0.632849,0.478368,0.432857,0.256187
00160000,0.830009,0.521632,0.894576,0.900687,81.3844,0.649277,0.478368,0.453347,0.26178
00170000,0.828475,0.521632,0.892529,0.902649,90.1351,0.71909,0.478368,0.429202,0.262769
00180000,0.830316,0.521632,0.891891,0.901447,93.3856,0.745022,0.478368,0.441229,0.254149
00190000,0.832157,0.521632,0.891986,0.90171,96.2434,0.767821,0.478368,0.451551,0.242884
00200000,0.828782,0.521632,0.890246,0.900157,102.367,0.816674,0.478368,0.464119,0.252044
00210000,0.829702,0.521632,0.891279,0.901938,107.753,0.859645,0.478368,0.46151,0.253573
00220000,0.830009,0.521632,0.887756,0.898356,114.123,0.910463,0.478368,0.453521,0.245822
00230000,0.830623,0.521632,0.887601,0.899292,120.238,0.959247,0.478368,0.448028,0.241675
00240000,0.832464,0.521632,0.887415,0.899268,123.645,0.98643,0.478368,0.455852,0.242468
00250000,0.833691,0.521632,0.886942,0.897768,122.744,0.979239,0.478368,0.467061,0.245918
00260000,0.830316,0.521632,0.884933,0.899009,130.927,1.04453,0.478368,0.439511,0.255919
00270000,0.832464,0.521632,0.88563,0.898761,129.87,1.03609,0.478368,0.456093,0.251537
00280000,0.834612,0.521632,0.886796,0.899937,132.038,1.05338,0.478368,0.462107,0.247321
00290000,0.830316,0.521632,0.88447,0.898682,137.841,1.09968,0.478368,0.444012,0.244029
00300000,0.829702,0.521632,0.884832,0.89825,137.095,1.09373,0.478368,0.461849,0.239645
