global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.810066,0.510337,0.971281,0.97341,48.6883,0.380761,0.510337,0.417989,0.481626,1.2e-05
00020000,0.871312,0.510337,0.979165,0.981446,37.9736,0.296968,0.510337,0.463118,0.481816,1.2e-05
00030000,0.907085,0.510337,0.983958,0.985707,32.0666,0.250773,0.510337,0.489192,0.481069,1.3e-05
00040000,0.908169,0.510337,0.98494,0.986824,30.9124,0.241746,0.510337,0.47826,0.481433,1.6e-05
00050000,0.937437,0.510337,0.986369,0.988344,27.5091,0.215132,0.510337,0.513079,0.480981,1.4e-05
00060000,0.934185,0.510337,0.986519,0.988594,27.6494,0.216229,0.510337,0.50309,0.481845,1.5e-05
00070000,0.926907,0.510337,0.986404,0.988903,28.4781,0.222709,0.510337,0.487873,0.48143,1.2e-05
00080000,0.930314,0.510337,0.987464,0.989584,27.6012,0.215851,0.510337,0.489449,0.482679,1.2e-05
00090000,0.943554,0.510337,0.987627,0.989553,26.7821,0.209446,0.510337,0.505325,0.481624,1.5e-05
00100000,0.935192,0.510337,0.986675,0.989357,27.9186,0.218334,0.510337,0.495295,0.481596,1.4e-05
00110000,0.944096,0.510337,0.986875,0.989658,27.8198,0.217561,0.510337,0.501973,0.484784,1.1e-05
00120000,0.949516,0.510337,0.988735,0.990722,27.0522,0.211558,0.510337,0.504275,0.481431,1.3e-05
00130000,0.933953,0.510337,0.987707,0.990096,29.6795,0.232105,0.510337,0.487589,0.480866,1.5e-05
00140000,0.946496,0.510337,0.988025,0.990365,29.1622,0.228059,0.510337,0.504527,0.482832,1.3e-05
00150000,0.948974,0.510337,0.988494,0.990635,30.1518,0.235798,0.510337,0.502857,0.480353,1.3e-05
00160000,0.938289,0.510337,0.988312,0.990518,30.9062,0.241698,0.510337,0.492326,0.482373,1.4e-05
00170000,0.945257,0.510337,0.988221,0.990806,34.1385,0.266975,0.510337,0.499375,0.480012,1.2e-05
00180000,0.953155,0.510337,0.988296,0.990617,35.6084,0.278471,0.510337,0.510768,0.481417,1.6e-05
00190000,0.948355,0.510337,0.988521,0.990898,36.241,0.283418,0.510337,0.498038,0.483198,1.3e-05
00200000,0.958033,0.510337,0.989179,0.991268,41.0738,0.321212,0.510337,0.515792,0.483253,1.3e-05
00210000,0.943554,0.510337,0.987839,0.990626,44.0776,0.344703,0.510337,0.494145,0.481103,1.5e-05
00220000,0.957259,0.510337,0.988602,0.991026,48.3426,0.378057,0.510337,0.512446,0.484733,1.2e-05
00230000,0.956252,0.510337,0.988701,0.991075,54.9995,0.430116,0.510337,0.510127,0.481407,1.2e-05
00240000,0.935889,0.510337,0.989357,0.991401,50.5352,0.395204,0.510337,0.485789,0.480107,1.4e-05
00250000,0.951142,0.510337,0.98861,0.99116,58.4496,0.457097,0.510337,0.504488,0.481115,1.2e-05
00260000,0.952613,0.510337,0.988658,0.991251,63.0362,0.492966,0.510337,0.505168,0.480208,1.2e-05
00270000,0.946883,0.510337,0.98884,0.991293,68.0584,0.532242,0.510337,0.494469,0.481689,1.1e-05
00280000,0.954781,0.510337,0.989532,0.991589,79.5462,0.622081,0.510337,0.508973,0.482405,1.5e-05
00290000,0.944793,0.510337,0.989478,0.991465,76.1201,0.595287,0.510337,0.492063,0.479483,1.3e-05
00300000,0.954549,0.510337,0.989027,0.991348,94.8972,0.74213,0.510337,0.505238,0.480223,1.3e-05
