global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.732636,0.510337,0.812515,0.819252,67.3908,0.52702,0.510337,0.495867,0.313825,1.1e-05
00020000,0.745567,0.510337,0.853061,0.865756,64.4655,0.504144,0.510337,0.4121,0.30827,1.4e-05
00030000,0.768254,0.510337,0.865047,0.878436,59.0864,0.462077,0.510337,0.557923,0.307244,1.2e-05
00040000,0.779481,0.510337,0.875987,0.890025,57.2718,0.447886,0.510337,0.55545,0.307793,1.3e-05
00050000,0.778784,0.510337,0.870163,0.885119,57.5995,0.450449,0.510337,0.539806,0.309409,1.6e-05
00060000,0.78885,0.510337,0.884714,0.899091,55.2269,0.431894,0.510337,0.553813,0.308557,1.5e-05
00070000,0.798064,0.510337,0.887803,0.900132,53.8222,0.420909,0.510337,0.513419,0.306123,1.5e-05
00080000,0.808362,0.510337,0.896514,0.909587,52.8043,0.412949,0.510337,0.467002,0.30794,1.2e-05
00090000,0.809369,0.510337,0.89563,0.908104,52.4196,0.40994,0.510337,0.48388,0.307569,1.5e-05
00100000,0.811305,0.510337,0.902208,0.914368,50.7351,0.396767,0.510337,0.529406,0.30762,1.6e-05
00110000,0.818506,0.510337,0.904017,0.916288,51.0335,0.3991,0.510337,0.476106,0.310387,1.2e-05
00120000,0.812002,0.510337,0.906052,0.917481,50.7702,0.397041,0.510337,0.548268,0.308396,1.2e-05
00130000,0.815099,0.510337,0.906027,0.918156,50.2014,0.392593,0.510337,0.543311,0.307484,1.3e-05
00140000,0.815641,0.510337,0.907728,0.919052,51.031,0.399081,0.510337,0.563482,0.30565,1.3e-05
00150000,0.823693,0.510337,0.911759,0.922835,49.8827,0.390101,0.510337,0.463285,0.309242,1.2e-05
00160000,0.80813,0.510337,0.913581,0.924575,51.5999,0.40353,0.510337,0.590591,0.306492,1.4e-05
00170000,0.805265,0.510337,0.908761,0.920467,53.4535,0.418026,0.510337,0.424883,0.306805,1.5e-05
00180000,0.81115,0.510337,0.912444,0.92373,50.8927,0.397999,0.510337,0.578463,0.307121,1.2e-05
00190000,0.825629,0.510337,0.916008,0.92741,48.3057,0.377768,0.510337,0.546833,0.306269,1.3e-05
00200000,0.832598,0.510337,0.917419,0.92797,47.3029,0.369926,0.510337,0.515253,0.305221,1.2e-05
00210000,0.837166,0.510337,0.916831,0.92806,47.7471,0.3734,0.510337,0.49027,0.308213,1.4e-05
00220000,0.834301,0.510337,0.918215,0.928911,48.6622,0.380556,0.510337,0.459797,0.307158,1.3e-05
00230000,0.82501,0.510337,0.91827,0.928889,49.1887,0.384673,0.510337,0.57191,0.30622,1.7e-05
00240000,0.832985,0.510337,0.918594,0.929491,47.2013,0.369131,0.510337,0.525791,0.306977,1.3e-05
00250000,0.83554,0.510337,0.916823,0.928589,47.4247,0.370878,0.510337,0.514486,0.306966,1.2e-05
00260000,0.823539,0.510337,0.915338,0.9273,48.8391,0.381939,0.510337,0.550647,0.308082,1.4e-05
00270000,0.832365,0.510337,0.914386,0.925731,48.5188,0.379435,0.510337,0.491884,0.308527,1.4e-05
00280000,0.835695,0.510337,0.917201,0.927639,47.4509,0.371084,0.510337,0.498282,0.306586,1.3e-05
00290000,0.842354,0.510337,0.922956,0.93371,45.9169,0.359087,0.510337,0.513249,0.305408,1.2e-05
00300000,0.84127,0.510337,0.920005,0.930898,47.7741,0.373611,0.510337,0.472124,0.306413,1.6e-05
