global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.910569,0.510337,0.97367,0.975743,28.5248,0.223074,0.510337,0.553097,0.752955,1.2e-05
00020000,0.933178,0.510337,0.983985,0.985547,24.9521,0.195134,0.510337,0.457345,0.637687,1.6e-05
00030000,0.943941,0.510337,0.986364,0.987719,21.2001,0.165792,0.510337,0.542766,0.637023,1.4e-05
00040000,0.925126,0.510337,0.98487,0.986169,28.9964,0.226762,0.510337,0.573734,0.632244,1.3e-05
00050000,0.958111,0.510337,0.986028,0.98951,21.798,0.170468,0.510337,0.487084,0.643471,1.3e-05
00060000,0.950678,0.510337,0.984005,0.988234,25.11,0.19637,0.510337,0.471834,0.62685,1.6e-05
00070000,0.95664,0.510337,0.98648,0.988356,20.5037,0.160347,0.510337,0.527578,0.629607,1.2e-05
00080000,0.952071,0.510337,0.98569,0.987748,21.9438,0.171608,0.510337,0.523478,0.63415,1.6e-05
00090000,0.958033,0.510337,0.983117,0.988782,25.6939,0.200936,0.510337,0.483818,0.641204,1.3e-05
00100000,0.956485,0.510337,0.985397,0.988307,21.798,0.170468,0.510337,0.51113,0.640795,1.2e-05
00110000,0.971661,0.510337,0.988928,0.991899,17.7934,0.139151,0.510337,0.503258,0.640343,1.6e-05
00120000,0.968719,0.510337,0.988803,0.990884,18.3319,0.143362,0.510337,0.512228,0.643017,1.2e-05
00130000,0.966163,0.510337,0.986173,0.989531,21.0972,0.164988,0.510337,0.506705,0.638888,1.4e-05
00140000,0.96144,0.510337,0.985228,0.987926,22.396,0.175145,0.510337,0.519457,0.630015,1.3e-05
00150000,0.919396,0.510337,0.965746,0.980592,57.4584,0.449345,0.510337,0.432936,0.646353,1.2e-05
00160000,0.965776,0.510337,0.986006,0.989581,22.6674,0.177267,0.510337,0.504236,0.640204,3.9e-05
00170000,0.932869,0.510337,0.974032,0.983498,41.9976,0.328437,0.510337,0.455944,0.631353,1.3e-05
00180000,0.967325,0.510337,0.986633,0.990144,22.1231,0.17301,0.510337,0.501536,0.631736,1.4e-05
00190000,0.967712,0.510337,0.986065,0.990123,22.3635,0.174891,0.510337,0.501349,0.636907,1.4e-05
00200000,0.96686,0.510337,0.985461,0.989035,21.7908,0.170412,0.510337,0.509299,0.63389,1.4e-05
00210000,0.967093,0.510337,0.986377,0.989506,21.8199,0.17064,0.510337,0.511935,0.640621,1.2e-05
00220000,0.961827,0.510337,0.985949,0.9884,20.3252,0.15895,0.510337,0.509044,0.648486,1.4e-05
00230000,0.964615,0.510337,0.983682,0.989302,26.144,0.204456,0.510337,0.489507,0.64876,1.2e-05
00240000,0.967635,0.510337,0.987337,0.989831,20.2752,0.15856,0.510337,0.514443,0.734363,1.4e-05
00250000,0.9729,0.510337,0.988693,0.991903,19.4685,0.152251,0.510337,0.497388,0.850799,1.2e-05
00260000,0.945103,0.510337,0.980598,0.987393,32.261,0.252293,0.510337,0.463641,0.76724,1.3e-05
00270000,0.972513,0.510337,0.987293,0.99126,21.3351,0.166848,0.510337,0.497989,0.827978,2.2e-05
00280000,0.968409,0.510337,0.986353,0.99098,23.2189,0.18158,0.510337,0.492439,0.717875,1.1e-05
00290000,0.970654,0.510337,0.987688,0.991546,21.8949,0.171226,0.510337,0.495731,0.772208,1.3e-05
00300000,0.97228,0.510337,0.988622,0.991781,20.9005,0.16345,0.510337,0.500252,0.75511,1.5e-05
