global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.704917,0.510337,0.779988,0.788525,71.7534,0.561138,0.510337,0.538119,0.729018,1.2e-05
00020000,0.697329,0.510337,0.784785,0.796965,72.2171,0.564764,0.510337,0.571911,0.728368,1.7e-05
00030000,0.713666,0.510337,0.803783,0.813442,69.509,0.543586,0.510337,0.448542,0.728191,1.2e-05
00040000,0.733024,0.510337,0.81716,0.830018,66.5816,0.520693,0.510337,0.546011,0.736487,1.4e-05
00050000,0.724661,0.510337,0.817123,0.827728,67.4824,0.527737,0.510337,0.449793,0.737927,1.2e-05
00060000,0.727991,0.510337,0.815915,0.828185,67.0064,0.524014,0.510337,0.474311,0.725565,1.4e-05
00070000,0.731398,0.510337,0.819869,0.833749,66.7587,0.522077,0.510337,0.477928,0.737442,1.3e-05
00080000,0.732636,0.510337,0.823688,0.836027,65.8262,0.514785,0.510337,0.478609,0.736412,1.3e-05
00090000,0.737979,0.510337,0.822369,0.833326,65.9626,0.515851,0.510337,0.551497,0.740385,1.3e-05
00100000,0.71204,0.510337,0.818939,0.829474,69.1268,0.540596,0.510337,0.421495,0.727087,1.5e-05
00110000,0.728533,0.510337,0.813951,0.826275,68.4424,0.535244,0.510337,0.565394,0.740431,1.3e-05
00120000,0.743709,0.510337,0.829947,0.843265,64.6585,0.505653,0.510337,0.515117,0.732232,1.4e-05
00130000,0.742935,0.510337,0.826952,0.838327,65.0356,0.508602,0.510337,0.533117,0.7331,1.2e-05
00140000,0.73101,0.510337,0.830131,0.84297,66.786,0.522291,0.510337,0.595251,0.73021,1.6e-05
00150000,0.747503,0.510337,0.834202,0.847247,63.583,0.497242,0.510337,0.516848,0.736488,1.4e-05
00160000,0.74216,0.510337,0.829175,0.843452,65.6596,0.513482,0.510337,0.554966,0.730615,1.4e-05
00170000,0.737282,0.510337,0.830751,0.845352,64.8945,0.507499,0.510337,0.467385,0.731781,1.2e-05
00180000,0.735037,0.510337,0.832907,0.846437,66.1685,0.517462,0.510337,0.585798,0.73358,1.3e-05
00190000,0.749671,0.510337,0.840558,0.854813,63.6287,0.497599,0.510337,0.468601,0.721764,1.2e-05
00200000,0.738366,0.510337,0.831119,0.845893,64.7252,0.506174,0.510337,0.557388,0.730828,1.4e-05
00210000,0.738134,0.510337,0.834235,0.848227,65.8949,0.515322,0.510337,0.439616,0.734908,1.2e-05
00220000,0.735037,0.510337,0.828846,0.84103,65.6261,0.51322,0.510337,0.456732,0.723291,1.4e-05
00230000,0.740147,0.510337,0.830403,0.843853,65.6174,0.513152,0.510337,0.470565,0.731613,1.4e-05
00240000,0.741309,0.510337,0.827595,0.840206,65.3943,0.511407,0.510337,0.480972,0.734846,1.6e-05
00250000,0.741851,0.510337,0.831023,0.843662,65.177,0.509708,0.510337,0.461081,0.728591,1.3e-05
00260000,0.739605,0.510337,0.824712,0.83263,65.7624,0.514286,0.510337,0.499735,0.725427,1.2e-05
00270000,0.737282,0.510337,0.831835,0.842503,65.7353,0.514074,0.510337,0.573866,0.723393,1.7e-05
00280000,0.730778,0.510337,0.83508,0.84759,65.4541,0.511875,0.510337,0.435298,0.733759,1.6e-05
00290000,0.744483,0.510337,0.836237,0.851513,63.4641,0.496313,0.510337,0.484696,0.73301,1.3e-05
00300000,0.74549,0.510337,0.833428,0.846905,63.6463,0.497737,0.510337,0.530169,0.727533,1.3e-05
