global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.971274,0.510337,0.991509,0.992653,14.9239,0.11671,0.510337,0.508158,0.487532,1.4e-05
00020000,0.973442,0.510337,0.990638,0.992525,17.7442,0.138766,0.510337,0.501766,0.487044,1.3e-05
00030000,0.973906,0.510337,0.990957,0.992999,18.2766,0.14293,0.510337,0.501377,0.488926,1.2e-05
00040000,0.976771,0.510337,0.990893,0.992856,19.3421,0.151262,0.510337,0.505762,0.486557,1.6e-05
00050000,0.977003,0.510337,0.990892,0.992803,20.1922,0.15791,0.510337,0.504004,0.488585,1.2e-05
00060000,0.976461,0.510337,0.990953,0.993053,20.4818,0.160175,0.510337,0.501182,0.482978,1.2e-05
00070000,0.975377,0.510337,0.989746,0.992645,25.0129,0.19561,0.510337,0.496877,0.487882,1.4e-05
00080000,0.978087,0.510337,0.990074,0.992529,24.9226,0.194904,0.510337,0.503685,0.480156,1.2e-05
00090000,0.977158,0.510337,0.990452,0.992917,24.7866,0.193841,0.510337,0.500528,0.480331,1.5e-05
00100000,0.977778,0.510337,0.989833,0.9926,28.2036,0.220563,0.510337,0.500239,0.482711,1.3e-05
00110000,0.977391,0.510337,0.989084,0.992294,31.6282,0.247344,0.510337,0.500644,0.489528,2.3e-05
00120000,0.979017,0.510337,0.98974,0.992465,28.6917,0.224379,0.510337,0.50329,0.486367,1.3e-05
00130000,0.978707,0.510337,0.989551,0.99233,28.1864,0.220428,0.510337,0.503131,0.485628,1.4e-05
00140000,0.978939,0.510337,0.990451,0.992843,29.5908,0.231411,0.510337,0.503025,0.486607,1.3e-05
00150000,0.977081,0.510337,0.989733,0.992662,31.6446,0.247472,0.510337,0.499798,0.48126,1.4e-05
00160000,0.97863,0.510337,0.988941,0.992413,36.9451,0.288924,0.510337,0.499199,0.482105,1.6e-05
00170000,0.979249,0.510337,0.989202,0.992328,32.4698,0.253926,0.510337,0.500999,0.485751,1.2e-05
00180000,0.978707,0.510337,0.989355,0.99232,33.561,0.262459,0.510337,0.502336,0.481561,1.2e-05
00190000,0.977855,0.510337,0.987836,0.99167,39.0807,0.305625,0.510337,0.501167,0.480082,1.6e-05
00200000,0.977081,0.510337,0.988533,0.992009,36.5368,0.285731,0.510337,0.498726,0.482684,1.4e-05
00210000,0.97863,0.510337,0.988467,0.99211,36.2024,0.283116,0.510337,0.50105,0.488527,1.2e-05
00220000,0.979249,0.510337,0.988599,0.992226,37.2664,0.291437,0.510337,0.500531,0.483934,1.4e-05
00230000,0.980178,0.510337,0.990242,0.992951,33.0265,0.258279,0.510337,0.500631,0.486287,1.5e-05
00240000,0.9777,0.510337,0.988805,0.992407,41.4324,0.324017,0.510337,0.498752,0.487492,1.3e-05
00250000,0.977081,0.510337,0.987256,0.99143,41.9366,0.327959,0.510337,0.49731,0.474144,1.3e-05
00260000,0.977081,0.510337,0.988041,0.991798,44.0475,0.344468,0.510337,0.499276,0.479564,1.3e-05
00270000,0.979404,0.510337,0.989012,0.992261,37.616,0.29417,0.510337,0.502367,0.483465,1.3e-05
00280000,0.979481,0.510337,0.988442,0.991877,50.8977,0.398038,0.510337,0.504447,0.487261,1.3e-05
00290000,0.980101,0.510337,0.989552,0.992488,39.1216,0.305945,0.510337,0.503523,0.480354,1.3e-05
00300000,0.978397,0.510337,0.989294,0.992307,36.3273,0.284093,0.510337,0.502378,0.479625,1.2e-05
