global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.863028,0.510337,0.935825,0.9416,10.8554,0.339571,0.510337,0.475408,0.262212,2.35236
00020000,0.882385,0.510337,0.952577,0.956739,9.30994,0.291228,0.510337,0.53412,0.25244,2.17893
00030000,0.900194,0.510337,0.960846,0.966336,8.43215,0.26377,0.510337,0.50275,0.253601,2.146
00040000,0.921099,0.510337,0.970541,0.974299,7.28752,0.227964,0.510337,0.492839,0.244747,2.14899
00050000,0.902826,0.510337,0.970846,0.975476,9.79897,0.306526,0.510337,0.426589,0.244794,2.1266
00060000,0.933953,0.510337,0.978456,0.982134,6.40143,0.200246,0.510337,0.520431,0.244469,2.16485
00070000,0.941231,0.510337,0.979387,0.982987,6.31473,0.197534,0.510337,0.498523,0.243673,2.1961
00080000,0.937127,0.510337,0.977605,0.982339,7.50553,0.234784,0.510337,0.477567,0.242595,2.1681
00090000,0.945954,0.510337,0.980644,0.98453,6.32361,0.197812,0.510337,0.505422,0.242949,2.16361
00100000,0.946187,0.510337,0.979551,0.983859,6.80989,0.213023,0.510337,0.505846,0.243863,2.05751
00110000,0.940921,0.510337,0.978349,0.983055,7.51606,0.235113,0.510337,0.503794,0.24917,2.07957
00120000,0.945722,0.510337,0.97893,0.98414,7.57259,0.236882,0.510337,0.495398,0.247113,2.05402
00130000,0.941231,0.510337,0.976871,0.983715,8.91106,0.278751,0.510337,0.469428,0.244401,2.20325
00140000,0.949206,0.510337,0.980354,0.984626,7.22869,0.226124,0.510337,0.507645,0.244638,2.06098
00150000,0.949284,0.510337,0.979901,0.985029,7.54601,0.23605,0.510337,0.498988,0.245291,2.06701
00160000,0.949826,0.510337,0.978183,0.984861,8.4136,0.26319,0.510337,0.485463,0.243098,2.21479
00170000,0.948432,0.510337,0.97909,0.984501,8.25254,0.258151,0.510337,0.502431,0.243775,2.05877
00180000,0.948819,0.510337,0.978276,0.984037,8.32929,0.260552,0.510337,0.499254,0.242525,2.2402
00190000,0.95029,0.510337,0.978735,0.984451,8.44289,0.264106,0.510337,0.50163,0.243359,2.08292
00200000,0.94518,0.510337,0.974577,0.983505,10.6496,0.333136,0.510337,0.473169,0.245722,2.09308
00210000,0.945722,0.510337,0.975017,0.983849,10.7524,0.33635,0.510337,0.471209,0.243515,2.06645
00220000,0.946419,0.510337,0.976103,0.983589,9.74247,0.304759,0.510337,0.489009,0.246993,2.14262
00230000,0.951762,0.510337,0.978455,0.984178,8.77958,0.274638,0.510337,0.508397,0.236159,2.01109
00240000,0.948045,0.510337,0.976299,0.984012,10.132,0.316943,0.510337,0.485303,0.23434,2.22598
00250000,0.947348,0.510337,0.975562,0.983305,10.7847,0.337362,0.510337,0.488556,0.231949,1.99286
00260000,0.950523,0.510337,0.975838,0.983749,10.266,0.321134,0.510337,0.489908,0.232045,2.26736
00270000,0.949129,0.510337,0.974547,0.983157,11.2838,0.352973,0.510337,0.483367,0.233694,2.01196
00280000,0.949826,0.510337,0.976124,0.983103,10.5306,0.329411,0.510337,0.497304,0.233231,2.02093
00290000,0.953465,0.510337,0.977208,0.984674,10.4041,0.325457,0.510337,0.49343,0.232327,2.27005
00300000,0.949206,0.510337,0.975725,0.982902,10.7924,0.337603,0.510337,0.503497,0.234347,1.99683
