global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.947735,0.510337,0.987125,0.987406,20.2655,0.158483,0.510337,0.476721,0.856643,1.4e-05
00020000,0.972358,0.510337,0.993842,0.994057,11.903,0.0930862,0.510337,0.493928,0.848949,1.3e-05
00030000,0.976616,0.510337,0.993682,0.994393,12.1278,0.0948442,0.510337,0.49784,0.848885,1.1e-05
00040000,0.978397,0.510337,0.992687,0.993765,12.6012,0.0985457,0.510337,0.499518,0.847457,1.4e-05
00050000,0.977623,0.510337,0.992415,0.993555,13.8528,0.108334,0.510337,0.503521,0.847318,1.4e-05
00060000,0.970499,0.510337,0.990721,0.993006,17.6712,0.138196,0.510337,0.488361,0.851209,1.4e-05
00070000,0.975068,0.510337,0.992268,0.993165,15.9628,0.124835,0.510337,0.53097,0.851291,1.4e-05
00080000,0.979326,0.510337,0.991627,0.993512,15.2854,0.119538,0.510337,0.499597,0.855827,1.3e-05
00090000,0.976771,0.510337,0.991275,0.993166,16.4358,0.128534,0.510337,0.497588,0.858867,1.1e-05
00100000,0.978242,0.510337,0.991087,0.993235,16.0004,0.125129,0.510337,0.500004,0.855373,1.5e-05
00110000,0.978242,0.510337,0.990515,0.992829,16.87,0.13193,0.510337,0.50166,0.85381,1.2e-05
00120000,0.975068,0.510337,0.989738,0.992719,18.9631,0.148298,0.510337,0.49504,0.852402,1.2e-05
00130000,0.97863,0.510337,0.990593,0.992645,17.2072,0.134566,0.510337,0.505512,0.852956,1.3e-05
00140000,0.976771,0.510337,0.991037,0.993272,17.7645,0.138925,0.510337,0.498767,0.855675,1.4e-05
00150000,0.973519,0.510337,0.989135,0.992227,20.3236,0.158938,0.510337,0.494228,0.848653,1.5e-05
00160000,0.961208,0.510337,0.983967,0.989864,29.562,0.231186,0.510337,0.478236,0.850242,1.3e-05
00170000,0.957491,0.510337,0.982683,0.989452,32.7632,0.25622,0.510337,0.473616,0.851072,1.4e-05
00180000,0.978707,0.510337,0.990759,0.992664,18.5581,0.145131,0.510337,0.510892,0.844236,1.2e-05
00190000,0.979636,0.510337,0.990379,0.992916,18.5059,0.144723,0.510337,0.501887,0.847695,1.3e-05
00200000,0.976771,0.510337,0.98939,0.992398,20.1157,0.157312,0.510337,0.497707,0.852742,1.3e-05
00210000,0.972048,0.510337,0.987884,0.991806,23.0079,0.17993,0.510337,0.49071,0.849105,1.2e-05
00220000,0.977313,0.510337,0.988883,0.992223,20.3169,0.158885,0.510337,0.498163,0.84946,1.1e-05
00230000,0.980333,0.510337,0.99028,0.992725,19.0978,0.149352,0.510337,0.503717,0.835867,1.2e-05
00240000,0.979868,0.510337,0.990139,0.992684,19.601,0.153287,0.510337,0.504116,0.847588,1.2e-05
00250000,0.979326,0.510337,0.989877,0.992621,19.9308,0.155866,0.510337,0.502551,0.810635,1.3e-05
00260000,0.980101,0.510337,0.989672,0.992573,19.9946,0.156365,0.510337,0.503087,0.848187,1.3e-05
00270000,0.977545,0.510337,0.98852,0.991986,22.5199,0.176114,0.510337,0.498496,0.806951,1.1e-05
00280000,0.97019,0.510337,0.985074,0.990418,28.3228,0.221495,0.510337,0.488999,0.844257,2.3e-05
00290000,0.977313,0.510337,0.988381,0.991734,22.5578,0.17641,0.510337,0.501819,0.816762,2.4e-05
00300000,0.973442,0.510337,0.98644,0.99115,25.9919,0.203266,0.510337,0.492121,0.843481,1.3e-05
