global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.716531,0.510337,0.890581,0.9023,78.2107,0.611636,0.510337,0.714389,0.419481
00020000,0.798993,0.510337,0.901432,0.912531,51.8855,0.405763,0.510337,0.571787,0.410743
00030000,0.785056,0.510337,0.886845,0.889959,58.623,0.458453,0.510337,0.604637,0.417398
00040000,0.510337,0.510337,0.5,0.755168,89.0825,0.696657,0.510337,0.553349,0.411323
00050000,0.510337,0.510337,0.5,0.755168,88.9658,0.695745,0.510337,0.547728,0.412039
00060000,0.510337,0.510337,0.5,0.755168,88.9039,0.695261,0.510337,0.54437,0.411743
00070000,0.489663,0.510337,0.5,0.755168,88.6643,0.693387,0.510337,0.49527,0.407141
00080000,0.510337,0.510337,0.5,0.755168,88.6513,0.693285,0.510337,0.523594,0.410441
00090000,0.510337,0.510337,0.5,0.755168,88.9045,0.695265,0.510337,0.544403,0.406457
00100000,0.510337,0.510337,0.5,0.755168,88.6103,0.692965,0.510337,0.514336,0.409031
00110000,0.510337,0.510337,0.5,0.755168,89.1681,0.697327,0.510337,0.557036,0.3947
00120000,0.510337,0.510337,0.5,0.755168,88.7784,0.694279,0.510337,0.536232,0.39756
00130000,0.510337,0.510337,0.5,0.755168,91.2151,0.713335,0.510337,0.610016,0.394553
00140000,0.510337,0.510337,0.5,0.755168,91.1488,0.712817,0.510337,0.608769,0.398644
00150000,0.510337,0.510337,0.5,0.755168,90.9254,0.71107,0.510337,0.604439,0.394452
00160000,0.489663,0.510337,0.5,0.755168,88.701,0.693674,0.510337,0.491092,0.41096
00170000,0.510337,0.510337,0.5,0.755168,90.6487,0.708906,0.510337,0.598755,0.407343
00180000,0.489663,0.510337,0.5,0.755168,89.4995,0.699919,0.510337,0.451359,0.401426
00190000,0.510337,0.510337,0.5,0.755168,89.4039,0.699171,0.510337,0.565911,0.409846
00200000,0.510337,0.510337,0.5,0.755168,88.6066,0.692936,0.510337,0.511326,0.401253
00210000,0.510337,0.510337,0.5,0.755168,89.1563,0.697235,0.510337,0.556546,0.403079
00220000,0.510337,0.510337,0.5,0.755168,89.0703,0.696562,0.510337,0.552794,0.404529
00230000,0.489663,0.510337,0.5,0.755168,89.5775,0.700529,0.510337,0.448853,0.408781
00240000,0.489663,0.510337,0.5,0.755168,89.1417,0.69712,0.510337,0.464629,0.410572
00250000,0.510337,0.510337,0.5,0.755168,88.8662,0.694966,0.510337,0.542145,0.408683
00260000,0.510337,0.510337,0.5,0.755168,88.6509,0.693282,0.510337,0.523534,0.455301
00270000,0.510337,0.510337,0.5,0.755168,88.7281,0.693886,0.510337,0.532127,0.424911
00280000,0.489663,0.510337,0.5,0.755168,89.7898,0.702189,0.510337,0.442511,0.4421
00290000,0.510337,0.510337,0.5,0.755168,91.0918,0.712371,0.510337,0.607685,0.409032
00300000,0.510337,0.510337,0.5,0.755168,90.9972,0.711631,0.510337,0.605854,0.442578
