global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.96748,0.510337,0.990864,0.989996,14.1708,0.110821,0.510337,0.49839,0.494012,1.2e-05
00020000,0.974139,0.510337,0.992719,0.992411,11.9509,0.0934604,0.510337,0.505241,0.489162,1.3e-05
00030000,0.976771,0.510337,0.992839,0.992766,12.0697,0.0943893,0.510337,0.502939,0.487294,1.3e-05
00040000,0.977855,0.510337,0.99349,0.993674,11.6876,0.0914011,0.510337,0.508004,0.48196,1.7e-05
00050000,0.97801,0.510337,0.993442,0.993792,12.2601,0.0958786,0.510337,0.511637,0.488505,1.5e-05
00060000,0.979713,0.510337,0.993337,0.993718,12.742,0.0996471,0.510337,0.504919,0.489264,1.2e-05
00070000,0.981882,0.510337,0.993273,0.993828,13.167,0.102971,0.510337,0.506975,0.48484,1.6e-05
00080000,0.980643,0.510337,0.993546,0.994019,13.8446,0.10827,0.510337,0.505797,0.486209,1.4e-05
00090000,0.981262,0.510337,0.993676,0.994014,14.3275,0.112046,0.510337,0.502222,0.494987,1.3e-05
00100000,0.981882,0.510337,0.993939,0.994412,14.8447,0.116091,0.510337,0.510702,0.495205,1.3e-05
00110000,0.980875,0.510337,0.993254,0.994164,18.2928,0.143057,0.510337,0.513884,0.489224,1.6e-05
00120000,0.981882,0.510337,0.99381,0.99421,14.679,0.114795,0.510337,0.510281,0.487664,1.5e-05
00130000,0.981107,0.510337,0.993224,0.994131,18.0912,0.14148,0.510337,0.507788,0.491338,1.2e-05
00140000,0.981572,0.510337,0.993174,0.994061,16.1391,0.126213,0.510337,0.502775,0.490401,1.5e-05
00150000,0.982269,0.510337,0.993253,0.99409,15.9632,0.124838,0.510337,0.504028,0.482753,1.5e-05
00160000,0.981649,0.510337,0.993139,0.994116,18.3073,0.14317,0.510337,0.504878,0.495213,1.4e-05
00170000,0.982191,0.510337,0.993607,0.994448,17.5383,0.137156,0.510337,0.506591,0.4894,1.6e-05
00180000,0.98312,0.510337,0.993434,0.994342,18.5729,0.145247,0.510337,0.506903,0.482639,1.2e-05
00190000,0.982191,0.510337,0.993434,0.994348,20.0595,0.156873,0.510337,0.509399,0.492747,1.3e-05
00200000,0.982578,0.510337,0.993242,0.994349,19.1303,0.149606,0.510337,0.505181,0.494758,1.4e-05
00210000,0.981727,0.510337,0.993275,0.99426,19.934,0.155891,0.510337,0.506013,0.488708,1.3e-05
00220000,0.982656,0.510337,0.9932,0.994139,23.0761,0.180464,0.510337,0.512376,0.493422,1.2e-05
00230000,0.983508,0.510337,0.993179,0.994253,22.6714,0.177299,0.510337,0.510625,0.484675,1.4e-05
00240000,0.982501,0.510337,0.993078,0.994022,21.8381,0.170782,0.510337,0.507713,0.492399,1.2e-05
00250000,0.982656,0.510337,0.993108,0.994191,21.4035,0.167383,0.510337,0.508088,0.489999,1.4e-05
00260000,0.982578,0.510337,0.992573,0.993924,24.3204,0.190195,0.510337,0.505643,0.48308,1.3e-05
00270000,0.983198,0.510337,0.99289,0.994201,24.9992,0.195503,0.510337,0.506224,0.483688,1.5e-05
00280000,0.981185,0.510337,0.992735,0.994099,23.7282,0.185563,0.510337,0.503391,0.493201,1.4e-05
00290000,0.982888,0.510337,0.99251,0.993896,23.3844,0.182874,0.510337,0.505815,0.493806,1.3e-05
00300000,0.983662,0.510337,0.99302,0.994125,23.4755,0.183587,0.510337,0.506591,0.489302,1.4e-05
