global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.692528,0.510337,0.888662,0.892032,70.1573,0.548655,0.510337,0.626007,1.0484
00020000,0.650406,0.510337,0.90397,0.908759,72.1026,0.563869,0.510337,0.663009,1.07881
00030000,0.655904,0.510337,0.919627,0.923501,70.5642,0.551838,0.510337,0.62874,1.02347
00040000,0.624235,0.510337,0.920483,0.923815,72.5104,0.567058,0.510337,0.655168,1.02745
00050000,0.605265,0.510337,0.930833,0.934883,74.4564,0.582276,0.510337,0.692198,1.01735
00060000,0.629191,0.510337,0.931633,0.936455,71.508,0.559218,0.510337,0.654997,1.01061
00070000,0.624855,0.510337,0.927619,0.933614,73.451,0.574413,0.510337,0.686981,1.02084
00080000,0.61146,0.510337,0.93749,0.942724,73.5688,0.575334,0.510337,0.680596,1.01274
00090000,0.60271,0.510337,0.931538,0.937138,76.2,0.595912,0.510337,0.701968,1.01366
00100000,0.597755,0.510337,0.938838,0.920503,75.2272,0.588304,0.510337,0.675114,1.01772
00110000,0.612621,0.510337,0.940325,0.945904,74.6716,0.583959,0.510337,0.68984,1.03904
00120000,0.637785,0.510337,0.934426,0.915169,71.4328,0.558631,0.510337,0.659739,1.03447
00130000,0.604646,0.510337,0.93706,0.943458,78.1203,0.610929,0.510337,0.713968,1.02621
00140000,0.629733,0.510337,0.937465,0.924222,72.5187,0.567123,0.510337,0.648642,1.01601
00150000,0.612311,0.510337,0.940637,0.938645,75.8877,0.593469,0.510337,0.700764,1.01397
00160000,0.625319,0.510337,0.935827,0.923017,74.5049,0.582656,0.510337,0.653511,1.01542
00170000,0.615486,0.510337,0.941253,0.924831,76.3013,0.596704,0.510337,0.683934,1.01028
00180000,0.625707,0.510337,0.921563,0.892206,76.2424,0.596244,0.510337,0.657925,0.991891
00190000,0.613318,0.510337,0.941458,0.911924,77.1829,0.603598,0.510337,0.705582,0.980269
00200000,0.666512,0.510337,0.929471,0.906694,69.1379,0.540684,0.510337,0.62748,0.974043
00210000,0.626868,0.510337,0.932315,0.912086,75.9816,0.594204,0.510337,0.65894,0.967677
00220000,0.649477,0.510337,0.931967,0.916237,73.6201,0.575736,0.510337,0.659967,0.988207
00230000,0.634301,0.510337,0.939461,0.941744,76.2852,0.596578,0.510337,0.697487,0.976516
00240000,0.644212,0.510337,0.941128,0.877914,73.3136,0.573339,0.510337,0.662953,0.973341
00250000,0.64096,0.510337,0.939866,0.946873,76.8011,0.600612,0.510337,0.69688,0.948144
00260000,0.644677,0.510337,0.936445,0.919189,74.2908,0.580981,0.510337,0.663941,0.92411
00270000,0.631204,0.510337,0.882764,0.790575,77.725,0.607838,0.510337,0.644888,0.932658
00280000,0.666202,0.510337,0.922166,0.884811,72.1404,0.564165,0.510337,0.632018,0.946986
00290000,0.64158,0.510337,0.93704,0.902013,76.0665,0.594868,0.510337,0.683289,0.928461
00300000,0.663957,0.510337,0.913187,0.863664,72.8258,0.569525,0.510337,0.637325,0.924155
