global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.779481,0.510337,0.893087,0.89691,59.6487,0.466474,0.510337,0.630011,0.394914
00020000,0.81386,0.510337,0.933174,0.939465,52.2952,0.408968,0.510337,0.380363,0.403038
00030000,0.866434,0.510337,0.943368,0.950251,39.3007,0.307345,0.510337,0.537563,0.406212
00040000,0.877352,0.510337,0.9537,0.960217,37.1009,0.290142,0.510337,0.562204,0.403763
00050000,0.900194,0.510337,0.960537,0.966763,32.4292,0.253608,0.510337,0.501365,0.400276
00060000,0.907472,0.510337,0.966078,0.971523,31.6972,0.247883,0.510337,0.467061,0.40397
00070000,0.917305,0.510337,0.968401,0.973782,28.9255,0.226208,0.510337,0.512646,0.403794
00080000,0.924197,0.510337,0.972611,0.977328,26.9411,0.210689,0.510337,0.521506,0.402057
00090000,0.915834,0.510337,0.971418,0.976392,29.134,0.227839,0.510337,0.546939,0.399744
00100000,0.927449,0.510337,0.973555,0.978023,26.8624,0.210073,0.510337,0.49104,0.401593
00110000,0.927062,0.510337,0.976445,0.980554,27.589,0.215756,0.510337,0.463995,0.403349
00120000,0.929384,0.510337,0.97534,0.979888,26.3558,0.206112,0.510337,0.53299,0.40591
00130000,0.92923,0.510337,0.975268,0.979781,27.7029,0.216647,0.510337,0.473592,0.402931
00140000,0.85784,0.510337,0.964511,0.97227,54.0835,0.422953,0.510337,0.377156,0.401786
00150000,0.943322,0.510337,0.978586,0.982675,23.7196,0.185496,0.510337,0.515828,0.404683
00160000,0.944483,0.510337,0.97822,0.982455,24.1058,0.188516,0.510337,0.496614,0.417073
00170000,0.939683,0.510337,0.976719,0.981228,25.4106,0.19872,0.510337,0.496335,0.401484
00180000,0.947813,0.510337,0.980298,0.984179,22.8534,0.178722,0.510337,0.504913,0.402363
00190000,0.933024,0.510337,0.979806,0.983628,27.6198,0.215997,0.510337,0.459347,0.408698
00200000,0.932482,0.510337,0.979013,0.983075,26.1476,0.204484,0.510337,0.54714,0.392154
00210000,0.943631,0.510337,0.979508,0.983668,24.081,0.188322,0.510337,0.527723,0.389936
00220000,0.912427,0.510337,0.979657,0.983748,31.4283,0.245781,0.510337,0.583947,0.385625
00230000,0.944019,0.510337,0.978272,0.982775,25.0316,0.195756,0.510337,0.490058,0.384988
00240000,0.941463,0.510337,0.97955,0.983928,26.5405,0.207557,0.510337,0.470516,0.389666
00250000,0.954007,0.510337,0.981741,0.985533,22.0894,0.172747,0.510337,0.512945,0.403532
00260000,0.937979,0.510337,0.981519,0.985212,25.0572,0.195957,0.510337,0.547983,0.405786
00270000,0.951452,0.510337,0.980923,0.985006,23.6661,0.185078,0.510337,0.490099,0.415403
00280000,0.946264,0.510337,0.979552,0.983703,24.3228,0.190213,0.510337,0.510263,0.433759
00290000,0.946651,0.510337,0.980168,0.984615,23.7505,0.185737,0.510337,0.519681,0.407521
00300000,0.926674,0.510337,0.981552,0.985356,28.4467,0.222464,0.510337,0.570917,0.460029
