global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.78947,0.510337,0.880282,0.893608,55.5166,0.43416,0.510337,0.491478,0.458668,1.2e-05
00020000,0.827255,0.510337,0.923581,0.933448,50.6466,0.396075,0.510337,0.423402,0.459373,1.4e-05
00030000,0.888192,0.510337,0.955968,0.962172,35.1438,0.274837,0.510337,0.522735,0.458724,1.3e-05
00040000,0.916609,0.510337,0.967077,0.972807,31.0261,0.242635,0.510337,0.509472,0.459624,1.3e-05
00050000,0.915834,0.510337,0.974241,0.978864,30.8563,0.241307,0.510337,0.546791,0.459938,1.3e-05
00060000,0.939063,0.510337,0.978275,0.982357,25.7269,0.201194,0.510337,0.515991,0.46083,1.4e-05
00070000,0.944251,0.510337,0.980393,0.98428,25.5403,0.199735,0.510337,0.510985,0.447074,1.5e-05
00080000,0.943477,0.510337,0.979696,0.983507,26.4325,0.206711,0.510337,0.513458,0.458618,1.5e-05
00090000,0.943322,0.510337,0.977965,0.982656,30.2356,0.236454,0.510337,0.485084,0.450175,1.5e-05
00100000,0.945257,0.510337,0.978548,0.9831,30.8813,0.241503,0.510337,0.511502,0.458917,1.5e-05
00110000,0.946109,0.510337,0.978811,0.983583,32.1113,0.251122,0.510337,0.488888,0.459823,1.3e-05
00120000,0.94518,0.510337,0.977699,0.983395,33.0213,0.258239,0.510337,0.49062,0.445131,2.2e-05
00130000,0.950058,0.510337,0.979404,0.984391,31.7825,0.248551,0.510337,0.503778,0.453091,1.6e-05
00140000,0.94549,0.510337,0.977137,0.983937,38.3043,0.299553,0.510337,0.475964,0.447395,1.9e-05
00150000,0.948122,0.510337,0.976745,0.982434,38.3354,0.299797,0.510337,0.498892,0.456179,1.4e-05
00160000,0.942935,0.510337,0.978143,0.982646,35.8138,0.280077,0.510337,0.518436,0.452703,1.4e-05
00170000,0.9506,0.510337,0.976959,0.983179,37.7236,0.295013,0.510337,0.488341,0.452562,1.4e-05
00180000,0.946109,0.510337,0.976172,0.981963,38.3252,0.299717,0.510337,0.503343,0.457741,1.4e-05
00190000,0.951529,0.510337,0.979087,0.984562,36.7578,0.287459,0.510337,0.500472,0.452944,1.3e-05
00200000,0.940612,0.510337,0.972467,0.979775,45.3628,0.354754,0.510337,0.490146,0.446892,1.8e-05
00210000,0.94851,0.510337,0.976862,0.982175,43.0506,0.336672,0.510337,0.505813,0.451432,1.7e-05
00220000,0.951142,0.510337,0.97557,0.982306,41.0785,0.321249,0.510337,0.49682,0.461186,1.4e-05
00230000,0.951916,0.510337,0.976374,0.983463,42.5729,0.332935,0.510337,0.49209,0.451876,1.3e-05
00240000,0.944173,0.510337,0.97216,0.979974,46.6029,0.364451,0.510337,0.491558,0.45947,1.2e-05
00250000,0.940302,0.510337,0.970342,0.978297,49.7606,0.389146,0.510337,0.493291,0.449372,1.5e-05
00260000,0.947038,0.510337,0.973371,0.9818,49.4462,0.386688,0.510337,0.485351,0.457453,1.4e-05
00270000,0.949826,0.510337,0.974569,0.982474,48.0022,0.375394,0.510337,0.487932,0.453767,1.4e-05
00280000,0.944251,0.510337,0.973123,0.980106,46.6999,0.36521,0.510337,0.503512,0.450405,1.3e-05
00290000,0.95091,0.510337,0.974185,0.982107,47.343,0.370239,0.510337,0.489384,0.456339,1.5e-05
00300000,0.939992,0.510337,0.969587,0.977782,52.9446,0.414046,0.510337,0.495068,0.45573,1.2e-05
