global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.699264,0.510337,0.808105,0.817812,72.5046,0.567013,0.510337,0.621768,0.246358
00020000,0.767867,0.510337,0.851641,0.864974,61.2633,0.479101,0.510337,0.490129,0.251047
00030000,0.779714,0.510337,0.863853,0.875844,58.7594,0.45952,0.510337,0.517264,0.249526
00040000,0.784746,0.510337,0.87253,0.885262,56.7756,0.444006,0.510337,0.51043,0.249466
00050000,0.801703,0.510337,0.887691,0.899946,53.8997,0.421515,0.510337,0.527915,0.24886
00060000,0.807046,0.510337,0.890376,0.901812,53.3958,0.417575,0.510337,0.525757,0.249736
00070000,0.816028,0.510337,0.899588,0.91049,51.5353,0.403025,0.510337,0.528134,0.247535
00080000,0.802787,0.510337,0.892304,0.904441,54.5387,0.426513,0.510337,0.453165,0.251181
00090000,0.81146,0.510337,0.903285,0.914718,51.9332,0.406136,0.510337,0.565103,0.251769
00100000,0.813628,0.510337,0.909353,0.921131,50.8442,0.39762,0.510337,0.569437,0.250275
00110000,0.819977,0.510337,0.913278,0.923891,50.0517,0.391422,0.510337,0.575399,0.250009
00120000,0.842276,0.510337,0.919868,0.929942,46.7223,0.365386,0.510337,0.490834,0.250643
00130000,0.835617,0.510337,0.917067,0.928468,47.0773,0.368162,0.510337,0.505285,0.248999
00140000,0.840573,0.510337,0.919136,0.929985,46.444,0.363209,0.510337,0.505054,0.255421
00150000,0.842122,0.510337,0.921855,0.93222,45.8026,0.358193,0.510337,0.500515,0.247305
00160000,0.838173,0.510337,0.918051,0.928657,47.1819,0.36898,0.510337,0.528815,0.252517
00170000,0.843748,0.510337,0.923882,0.934017,45.4525,0.355455,0.510337,0.494161,0.246023
00180000,0.84638,0.510337,0.925515,0.93503,46.0089,0.359806,0.510337,0.468046,0.249015
00190000,0.851878,0.510337,0.928426,0.93792,44.2562,0.3461,0.510337,0.497108,0.256106
00200000,0.850097,0.510337,0.928934,0.938998,44.1679,0.345409,0.510337,0.531786,0.247039
00210000,0.854201,0.510337,0.931331,0.940877,43.8025,0.342552,0.510337,0.480501,0.249121
00220000,0.849168,0.510337,0.929643,0.939547,44.2792,0.346279,0.510337,0.529813,0.250334
00230000,0.847542,0.510337,0.929955,0.938976,45.3182,0.354405,0.510337,0.460069,0.250168
00240000,0.848316,0.510337,0.933521,0.94238,45.2558,0.353917,0.510337,0.445903,0.250827
00250000,0.85242,0.510337,0.930953,0.940533,43.9205,0.343474,0.510337,0.537721,0.251581
00260000,0.860163,0.510337,0.932109,0.941833,43.5248,0.34038,0.510337,0.517343,0.249294
00270000,0.855517,0.510337,0.932349,0.941331,44.3899,0.347145,0.510337,0.472642,0.246156
00280000,0.851258,0.510337,0.93599,0.944581,43.3008,0.338628,0.510337,0.559848,0.244847
00290000,0.856833,0.510337,0.935977,0.944675,42.5422,0.332695,0.510337,0.537312,0.25244
00300000,0.861556,0.510337,0.935514,0.94416,42.7168,0.334061,0.510337,0.488638,0.247663
