global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.766163,0.510337,0.851559,0.862661,60.8337,0.475741,0.510337,0.510336,0.267107,1.4e-05
00020000,0.802865,0.510337,0.890067,0.902658,53.0277,0.414696,0.510337,0.515831,0.261084,1.6e-05
00030000,0.826326,0.510337,0.913566,0.924734,47.7609,0.373507,0.510337,0.535786,0.261388,1.3e-05
00040000,0.851645,0.510337,0.936916,0.945773,42.6984,0.333917,0.510337,0.560606,0.260863,1.5e-05
00050000,0.879055,0.510337,0.948886,0.956337,36.8428,0.288124,0.510337,0.517845,0.26354,1.8e-05
00060000,0.889895,0.510337,0.955458,0.962047,34.8392,0.272456,0.510337,0.517544,0.262955,1.5e-05
00070000,0.894851,0.510337,0.959774,0.965821,34.0849,0.266557,0.510337,0.47779,0.262799,1.2e-05
00080000,0.901123,0.510337,0.96436,0.96966,31.9231,0.249651,0.510337,0.535085,0.260862,1.3e-05
00090000,0.920712,0.510337,0.973533,0.977879,27.7132,0.216727,0.510337,0.536265,0.26218,1.2e-05
00100000,0.913434,0.510337,0.972391,0.976357,29.9814,0.234465,0.510337,0.555854,0.263281,1.6e-05
00110000,0.927681,0.510337,0.974267,0.978878,28.8745,0.225809,0.510337,0.473474,0.263449,1.4e-05
00120000,0.938211,0.510337,0.976546,0.980629,25.3092,0.197927,0.510337,0.503036,0.260269,1.5e-05
00130000,0.942625,0.510337,0.977803,0.98233,24.843,0.194282,0.510337,0.512147,0.260794,1.2e-05
00140000,0.937592,0.510337,0.979128,0.98299,25.3202,0.198013,0.510337,0.530212,0.26274,1.3e-05
00150000,0.943322,0.510337,0.978178,0.982474,25.9709,0.203102,0.510337,0.488693,0.258463,1.5e-05
00160000,0.944019,0.510337,0.980012,0.984207,24.5857,0.192269,0.510337,0.515858,0.26247,1.8e-05
00170000,0.941928,0.510337,0.979483,0.983256,25.2298,0.197307,0.510337,0.510475,0.259073,1.4e-05
00180000,0.947271,0.510337,0.981829,0.985758,23.849,0.186508,0.510337,0.524893,0.260978,1.5e-05
00190000,0.944948,0.510337,0.98005,0.984376,26.3681,0.206208,0.510337,0.483788,0.259796,1.4e-05
00200000,0.948045,0.510337,0.981378,0.985118,24.6429,0.192717,0.510337,0.49641,0.261685,1.6e-05
00210000,0.944251,0.510337,0.980135,0.984191,25.1945,0.19703,0.510337,0.522636,0.260888,1.5e-05
00220000,0.941928,0.510337,0.980615,0.984249,26.4312,0.206702,0.510337,0.541918,0.263999,2.3e-05
00230000,0.951762,0.510337,0.981501,0.985599,26.3109,0.205761,0.510337,0.485638,0.259626,1.4e-05
00240000,0.953465,0.510337,0.98164,0.985594,24.1672,0.188996,0.510337,0.498283,0.260546,1.2e-05
00250000,0.952691,0.510337,0.98092,0.985349,25.4521,0.199045,0.510337,0.496667,0.259925,1.6e-05
00260000,0.950755,0.510337,0.980393,0.984999,26.7421,0.209133,0.510337,0.483907,0.261645,1.7e-05
00270000,0.955323,0.510337,0.982885,0.986201,24.1829,0.189119,0.510337,0.503734,0.26399,1.4e-05
00280000,0.949129,0.510337,0.979604,0.984124,27.3348,0.213768,0.510337,0.497447,0.259787,1.4e-05
00290000,0.949516,0.510337,0.979377,0.983678,27.5465,0.215424,0.510337,0.512532,0.259235,1.4e-05
00300000,0.953388,0.510337,0.981248,0.985073,25.7076,0.201043,0.510337,0.497451,0.265802,1.2e-05
