global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.874022,0.510337,0.949538,0.952257,40.2619,0.314863,0.510337,0.468273,1.44191,1.3e-05
00020000,0.926597,0.510337,0.981133,0.981305,25.8546,0.202192,0.510337,0.466045,1.29788,1.6e-05
00030000,0.958498,0.510337,0.988869,0.989054,17.2478,0.134884,0.510337,0.511371,1.28278,1.5e-05
00040000,0.956794,0.510337,0.991457,0.992054,17.3905,0.136,0.510337,0.5576,1.28586,2.4e-05
00050000,0.949671,0.510337,0.992604,0.993333,18.1023,0.141567,0.510337,0.568873,1.28668,1.3e-05
00060000,0.958498,0.510337,0.99252,0.993231,16.0336,0.125388,0.510337,0.471139,1.30783,1.4e-05
00070000,0.968177,0.510337,0.993294,0.994052,13.4573,0.105241,0.510337,0.538201,1.36395,1.2e-05
00080000,0.969493,0.510337,0.993583,0.994432,13.0601,0.102135,0.510337,0.488173,1.3821,1.5e-05
00090000,0.972977,0.510337,0.994021,0.994911,12.2199,0.0955642,0.510337,0.493141,1.34313,1.5e-05
00100000,0.970964,0.510337,0.993254,0.994466,13.5187,0.105721,0.510337,0.489705,1.29349,1.3e-05
00110000,0.976694,0.510337,0.993653,0.994698,11.6324,0.0909697,0.510337,0.500215,1.29684,1.3e-05
00120000,0.974681,0.510337,0.9929,0.994218,12.8437,0.100442,0.510337,0.495335,1.28863,1.3e-05
00130000,0.977545,0.510337,0.993713,0.994766,11.9425,0.0933947,0.510337,0.503298,1.28265,1.5e-05
00140000,0.977313,0.510337,0.993845,0.994839,12.0136,0.0939504,0.510337,0.503579,1.29392,1.7e-05
00150000,0.979636,0.510337,0.993937,0.994829,11.5616,0.0904156,0.510337,0.511822,1.29147,1.4e-05
00160000,0.977933,0.510337,0.993731,0.994687,11.9573,0.0935108,0.510337,0.51096,1.30221,1.4e-05
00170000,0.976616,0.510337,0.993406,0.994732,12.8573,0.100549,0.510337,0.499359,1.29753,1.4e-05
00180000,0.978707,0.510337,0.993641,0.994593,12.1778,0.0952348,0.510337,0.508176,1.29006,1.2e-05
00190000,0.976384,0.510337,0.993283,0.994704,13.2371,0.103519,0.510337,0.498014,1.28431,1.3e-05
00200000,0.972435,0.510337,0.992695,0.993826,12.848,0.100476,0.510337,0.502053,1.28938,1.3e-05
00210000,0.976771,0.510337,0.992288,0.994026,13.5512,0.105975,0.510337,0.503404,1.2996,1.4e-05
00220000,0.976616,0.510337,0.992622,0.994278,14.1129,0.110368,0.510337,0.497762,1.29195,1.2e-05
00230000,0.971119,0.510337,0.992603,0.99422,15.269,0.119409,0.510337,0.491132,1.30186,1.6e-05
00240000,0.974293,0.510337,0.993089,0.994563,14.4951,0.113357,0.510337,0.495765,1.37596,1.2e-05
00250000,0.978707,0.510337,0.993802,0.995002,12.5448,0.0981048,0.510337,0.502548,1.35839,1.5e-05
00260000,0.976539,0.510337,0.993019,0.99463,13.3235,0.104195,0.510337,0.499688,1.46061,1.6e-05
00270000,0.962524,0.510337,0.990205,0.993119,20.2192,0.158121,0.510337,0.478177,1.45339,2e-05
00280000,0.971274,0.510337,0.991361,0.993962,16.8687,0.13192,0.510337,0.488383,1.44595,2.1e-05
00290000,0.976926,0.510337,0.992871,0.994664,14.2543,0.111474,0.510337,0.496589,1.38423,1.4e-05
00300000,0.974139,0.510337,0.992842,0.994357,14.0909,0.110196,0.510337,0.496377,1.43007,2.2e-05
