global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.972977,0.510337,0.99196,0.992662,13.5079,0.105637,0.510337,0.501795,0.410733
00020000,0.973055,0.510337,0.990437,0.992224,15.8879,0.124249,0.510337,0.502385,0.422429
00030000,0.973364,0.510337,0.989377,0.9917,18.5342,0.144945,0.510337,0.4984,0.419661
00040000,0.971196,0.510337,0.98829,0.991427,20.2907,0.158681,0.510337,0.497073,0.411355
00050000,0.971274,0.510337,0.987738,0.990918,22.4308,0.175417,0.510337,0.501429,0.417587
00060000,0.965699,0.510337,0.984913,0.989592,26.6439,0.208365,0.510337,0.489281,0.420278
00070000,0.966628,0.510337,0.98534,0.990142,26.4278,0.206675,0.510337,0.487426,0.420495
00080000,0.972435,0.510337,0.986665,0.990623,23.7159,0.185467,0.510337,0.497729,0.414706
00090000,0.971661,0.510337,0.987127,0.990703,24.0729,0.188259,0.510337,0.502813,0.414651
00100000,0.971274,0.510337,0.986338,0.990463,24.7844,0.193823,0.510337,0.498331,0.412376
00110000,0.971351,0.510337,0.986514,0.990601,24.8205,0.194105,0.510337,0.498749,0.419074
00120000,0.972513,0.510337,0.986728,0.990485,24.86,0.194415,0.510337,0.500559,0.416435
00130000,0.969338,0.510337,0.985816,0.99051,26.7423,0.209135,0.510337,0.493895,0.416315
00140000,0.970732,0.510337,0.98589,0.990272,26.633,0.20828,0.510337,0.496185,0.418631
00150000,0.972048,0.510337,0.985684,0.989857,26.4616,0.206939,0.510337,0.502239,0.423836
00160000,0.968099,0.510337,0.985018,0.989791,28.4337,0.222362,0.510337,0.49295,0.423171
00170000,0.970035,0.510337,0.986013,0.990376,26.6655,0.208534,0.510337,0.497571,0.413761
00180000,0.971041,0.510337,0.986039,0.990111,26.0363,0.203613,0.510337,0.500827,0.419693
00190000,0.970577,0.510337,0.985532,0.989927,26.892,0.210305,0.510337,0.498383,0.425909
00200000,0.971429,0.510337,0.986606,0.9902,25.1793,0.196911,0.510337,0.502612,0.423975
00210000,0.965234,0.510337,0.98377,0.9895,29.478,0.230528,0.510337,0.487192,0.413031
00220000,0.969183,0.510337,0.985269,0.989711,27.934,0.218454,0.510337,0.500501,0.422837
00230000,0.971893,0.510337,0.986576,0.990325,25.4265,0.198844,0.510337,0.502099,0.413031
00240000,0.971429,0.510337,0.98595,0.989925,25.9109,0.202632,0.510337,0.501489,0.425817
00250000,0.970345,0.510337,0.985707,0.990011,25.8221,0.201939,0.510337,0.497489,0.417354
00260000,0.968486,0.510337,0.985079,0.989905,27.018,0.21129,0.510337,0.49349,0.420001
00270000,0.96957,0.510337,0.985476,0.989833,27.0148,0.211266,0.510337,0.496192,0.423491
00280000,0.970809,0.510337,0.985838,0.990039,25.6353,0.200477,0.510337,0.498995,0.418984
00290000,0.970035,0.510337,0.98609,0.990308,26.0139,0.203438,0.510337,0.496771,0.41593
00300000,0.970809,0.510337,0.986202,0.989863,25.4375,0.19893,0.510337,0.504063,0.413799
