global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.911731,0.510337,0.968419,0.971217,28.7322,0.224696,0.510337,0.517199,1.16724
00020000,0.941463,0.510337,0.982641,0.984213,21.1735,0.165585,0.510337,0.494493,1.1284
00030000,0.95393,0.510337,0.986977,0.987875,17.7826,0.139066,0.510337,0.505147,1.13471
00040000,0.955091,0.510337,0.987645,0.988842,17.9263,0.14019,0.510337,0.496759,1.14976
00050000,0.959117,0.510337,0.988207,0.990103,17.1521,0.134136,0.510337,0.507179,1.15931
00060000,0.962834,0.510337,0.988881,0.990804,16.8114,0.131471,0.510337,0.499346,1.15156
00070000,0.963608,0.510337,0.989342,0.991752,18.0279,0.140985,0.510337,0.484341,1.15128
00080000,0.96175,0.510337,0.987313,0.990055,19.2687,0.150688,0.510337,0.494162,1.16732
00090000,0.963298,0.510337,0.989214,0.990757,17.2953,0.135256,0.510337,0.519741,1.16307
00100000,0.964305,0.510337,0.988617,0.990988,18.7561,0.14668,0.510337,0.508933,1.16336
00110000,0.966009,0.510337,0.987946,0.991166,19.0256,0.148787,0.510337,0.492081,1.1432
00120000,0.969803,0.510337,0.9899,0.99188,16.4089,0.128323,0.510337,0.499532,1.15832
00130000,0.956098,0.510337,0.988833,0.990361,19.8733,0.155416,0.510337,0.53292,1.16361
00140000,0.96415,0.510337,0.988774,0.992057,20.3776,0.15936,0.510337,0.483669,1.16968
00150000,0.970112,0.510337,0.990986,0.992646,16.7289,0.130826,0.510337,0.507155,1.15509
00160000,0.968331,0.510337,0.990044,0.992234,18.3981,0.14388,0.510337,0.49746,1.14747
00170000,0.966396,0.510337,0.989224,0.992343,20.7597,0.162348,0.510337,0.488064,1.16909
00180000,0.965002,0.510337,0.989194,0.991018,18.3389,0.143417,0.510337,0.513932,1.12492
00190000,0.968331,0.510337,0.989916,0.992556,19.0313,0.148832,0.510337,0.489089,1.09898
00200000,0.967789,0.510337,0.987726,0.991383,21.6964,0.169674,0.510337,0.489675,1.13153
00210000,0.971196,0.510337,0.989443,0.992337,19.9716,0.156185,0.510337,0.497688,1.0938
00220000,0.964383,0.510337,0.988787,0.991917,21.9333,0.171526,0.510337,0.4866,1.09971
00230000,0.976616,0.510337,0.991012,0.992927,17.1048,0.133766,0.510337,0.506409,1.0906
00240000,0.964692,0.510337,0.987005,0.991452,25.4651,0.199147,0.510337,0.482807,1.09991
00250000,0.958653,0.510337,0.983689,0.989712,28.342,0.221645,0.510337,0.47713,1.11425
00260000,0.974603,0.510337,0.989399,0.992469,18.7718,0.146803,0.510337,0.498274,1.18765
00270000,0.970035,0.510337,0.988743,0.992066,21.1063,0.165059,0.510337,0.493783,1.16307
00280000,0.971583,0.510337,0.989837,0.992015,18.5351,0.144951,0.510337,0.509977,1.17397
00290000,0.970809,0.510337,0.988147,0.991782,21.8802,0.171111,0.510337,0.495384,1.17396
00300000,0.973055,0.510337,0.989374,0.9925,19.0825,0.149232,0.510337,0.495661,1.18665
