global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.956098,0.510337,0.988706,0.989097,16.4205,0.128414,0.510337,0.526261,1.01776
00020000,0.961982,0.510337,0.990827,0.990988,14.6599,0.114645,0.510337,0.497429,1.03017
00030000,0.966783,0.510337,0.992177,0.99264,13.6282,0.106578,0.510337,0.492598,1.0174
00040000,0.975532,0.510337,0.993268,0.993733,11.5543,0.090359,0.510337,0.51418,1.03246
00050000,0.977081,0.510337,0.993293,0.994065,11.137,0.0870956,0.510337,0.501348,1.01153
00060000,0.9777,0.510337,0.99345,0.9941,11.3633,0.0888653,0.510337,0.501395,1.02711
00070000,0.978784,0.510337,0.99338,0.994091,11.4634,0.0896478,0.510337,0.505828,1.03142
00080000,0.981417,0.510337,0.994089,0.99455,10.4229,0.0815112,0.510337,0.509475,1.03347
00090000,0.980565,0.510337,0.993996,0.99463,11.4898,0.0898541,0.510337,0.513025,1.01155
00100000,0.982346,0.510337,0.993881,0.994647,11.5447,0.0902838,0.510337,0.507317,1.01602
00110000,0.981417,0.510337,0.992163,0.993739,13.4957,0.105541,0.510337,0.501574,1.02098
00120000,0.979481,0.510337,0.993099,0.99406,12.4797,0.0975958,0.510337,0.502259,1.02733
00130000,0.98041,0.510337,0.992734,0.994087,13.9957,0.109451,0.510337,0.500071,1.02851
00140000,0.981417,0.510337,0.992866,0.994248,13.5439,0.105918,0.510337,0.502831,1.02131
00150000,0.98072,0.510337,0.992682,0.994103,14.0389,0.109789,0.510337,0.50286,1.01683
00160000,0.982888,0.510337,0.993021,0.994207,13.3908,0.104721,0.510337,0.505852,1.01597
00170000,0.982346,0.510337,0.993778,0.99484,13.5135,0.105681,0.510337,0.502697,1.00854
00180000,0.981572,0.510337,0.992834,0.994203,14.1428,0.110602,0.510337,0.500233,1.05121
00190000,0.984282,0.510337,0.992992,0.994216,14.1019,0.110282,0.510337,0.508174,1.01596
00200000,0.983817,0.510337,0.993069,0.994213,15.0628,0.117797,0.510337,0.505807,1.02312
00210000,0.981649,0.510337,0.992822,0.99385,14.1704,0.110818,0.510337,0.505506,1.02526
00220000,0.984127,0.510337,0.993196,0.994311,16.5666,0.129557,0.510337,0.510194,1.02633
00230000,0.982036,0.510337,0.992156,0.993669,16.3743,0.128053,0.510337,0.50356,1.01007
00240000,0.981649,0.510337,0.992393,0.993803,17.0254,0.133145,0.510337,0.501822,1.03118
00250000,0.983275,0.510337,0.992806,0.994201,16.0621,0.125611,0.510337,0.503696,0.990072
00260000,0.983043,0.510337,0.993731,0.994604,15.6871,0.122679,0.510337,0.505503,0.969461
00270000,0.983198,0.510337,0.993426,0.994349,15.8602,0.124032,0.510337,0.504716,0.991273
00280000,0.983972,0.510337,0.993479,0.994344,16.2525,0.1271,0.510337,0.507076,0.988139
00290000,0.98312,0.510337,0.993203,0.994383,15.2699,0.119417,0.510337,0.502656,0.982347
00300000,0.981417,0.510337,0.992002,0.993807,19.0363,0.148871,0.510337,0.500467,0.983352
