global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.934185,0.510337,0.977894,0.979795,23.6401,0.184874,0.510337,0.50768,1.01784
00020000,0.947193,0.510337,0.985807,0.986325,19.1821,0.150011,0.510337,0.485848,1.0087
00030000,0.96175,0.510337,0.98907,0.988836,15.3896,0.120352,0.510337,0.495529,1.01525
00040000,0.971196,0.510337,0.991205,0.990884,12.9164,0.101011,0.510337,0.507086,1.00332
00050000,0.969106,0.510337,0.992061,0.991709,13.1635,0.102943,0.510337,0.491812,1.00412
00060000,0.974913,0.510337,0.992499,0.992505,11.7366,0.0917844,0.510337,0.507818,1.00183
00070000,0.977778,0.510337,0.992415,0.992587,12.0264,0.0940508,0.510337,0.514962,1.00647
00080000,0.976771,0.510337,0.992831,0.992829,11.7826,0.0921441,0.510337,0.513969,1.01169
00090000,0.975842,0.510337,0.99315,0.993212,12.3334,0.0964518,0.510337,0.499481,1.04479
00100000,0.978552,0.510337,0.992808,0.993068,12.6609,0.0990132,0.510337,0.515056,1.03048
00110000,0.979172,0.510337,0.993053,0.993288,12.6479,0.0989112,0.510337,0.516527,1.04268
00120000,0.9777,0.510337,0.992442,0.992998,13.5449,0.105926,0.510337,0.50542,1.0202
00130000,0.978397,0.510337,0.993109,0.993643,13.8418,0.108248,0.510337,0.502,1.01628
00140000,0.979481,0.510337,0.993017,0.993351,13.3311,0.104254,0.510337,0.509619,1.02375
00150000,0.980875,0.510337,0.993364,0.993766,13.6403,0.106672,0.510337,0.509086,1.0305
00160000,0.981107,0.510337,0.99347,0.993897,14.3649,0.112339,0.510337,0.512114,1.02081
00170000,0.980178,0.510337,0.993246,0.993877,15.6137,0.122105,0.510337,0.502942,1.01161
00180000,0.979791,0.510337,0.992773,0.993573,16.1005,0.125912,0.510337,0.501415,1.01787
00190000,0.980643,0.510337,0.993482,0.994068,16.3022,0.12749,0.510337,0.510761,1.04262
00200000,0.98072,0.510337,0.993586,0.99392,15.9828,0.124991,0.510337,0.507314,1.02466
00210000,0.981185,0.510337,0.993505,0.993986,16.736,0.130881,0.510337,0.51203,1.03314
00220000,0.980952,0.510337,0.99284,0.993508,19.4307,0.151956,0.510337,0.50785,1.02208
00230000,0.978552,0.510337,0.993286,0.993995,20.0868,0.157086,0.510337,0.500608,1.05096
00240000,0.978939,0.510337,0.993497,0.994209,20.0312,0.156651,0.510337,0.498404,1.03162
00250000,0.982036,0.510337,0.993463,0.994033,18.9827,0.148452,0.510337,0.506779,1.03101
00260000,0.980178,0.510337,0.993126,0.993794,20.1916,0.157906,0.510337,0.515396,0.968607
00270000,0.983275,0.510337,0.993696,0.994093,21.613,0.169021,0.510337,0.513489,0.976143
00280000,0.979094,0.510337,0.993639,0.994371,22.0065,0.172099,0.510337,0.50057,0.971617
00290000,0.982733,0.510337,0.993662,0.994247,22.1641,0.173331,0.510337,0.506936,0.965446
00300000,0.983508,0.510337,0.993342,0.99386,24.0998,0.188469,0.510337,0.513055,0.980262
