global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.959427,0.510337,0.989872,0.990216,15.5355,0.121493,0.510337,0.48811,1.02674
00020000,0.970422,0.510337,0.991803,0.992512,12.7937,0.100052,0.510337,0.501733,1.01488
00030000,0.971661,0.510337,0.992061,0.992751,12.4692,0.0975133,0.510337,0.502876,1.00209
00040000,0.971196,0.510337,0.993013,0.993713,12.933,0.10114,0.510337,0.494147,1.02134
00050000,0.97561,0.510337,0.992331,0.993574,13.3745,0.104594,0.510337,0.502013,1.03092
00060000,0.974139,0.510337,0.991431,0.993544,16.0322,0.125378,0.510337,0.492299,1.03204
00070000,0.975997,0.510337,0.992288,0.993373,13.9297,0.108935,0.510337,0.518317,1.02498
00080000,0.978242,0.510337,0.992628,0.993761,13.883,0.10857,0.510337,0.501835,1.01488
00090000,0.976461,0.510337,0.991651,0.99337,15.5037,0.121245,0.510337,0.49861,1.04034
00100000,0.978784,0.510337,0.99231,0.993767,15.286,0.119542,0.510337,0.506393,1.0338
00110000,0.98072,0.510337,0.992302,0.993927,15.5715,0.121775,0.510337,0.504128,1.03122
00120000,0.980333,0.510337,0.992466,0.993666,14.5668,0.113918,0.510337,0.505915,1.02022
00130000,0.979249,0.510337,0.991813,0.993503,15.8769,0.124163,0.510337,0.50603,1.02188
00140000,0.978475,0.510337,0.991754,0.993306,16.3065,0.127523,0.510337,0.50164,1.05429
00150000,0.980178,0.510337,0.99161,0.993472,16.9877,0.13285,0.510337,0.502492,1.0286
00160000,0.980178,0.510337,0.992149,0.993452,17.8551,0.139633,0.510337,0.512019,1.04456
00170000,0.981882,0.510337,0.991894,0.99338,16.4384,0.128554,0.510337,0.50677,1.0379
00180000,0.980643,0.510337,0.991344,0.993269,17.8544,0.139628,0.510337,0.504229,1.05648
00190000,0.97832,0.510337,0.991456,0.99339,19.2012,0.15016,0.510337,0.49889,1.03943
00200000,0.981262,0.510337,0.992074,0.99351,16.6281,0.130038,0.510337,0.505412,1.02271
00210000,0.982888,0.510337,0.992673,0.993964,16.3388,0.127775,0.510337,0.507362,1.03022
00220000,0.97863,0.510337,0.990508,0.993213,19.5177,0.152635,0.510337,0.49645,1.02227
00230000,0.982191,0.510337,0.991599,0.993434,19.1363,0.149653,0.510337,0.507039,1.03078
00240000,0.981959,0.510337,0.991714,0.99372,19.4052,0.151756,0.510337,0.504836,1.02438
00250000,0.981417,0.510337,0.992428,0.993691,16.5927,0.129761,0.510337,0.506105,1.0194
00260000,0.982346,0.510337,0.991428,0.993409,19.7955,0.154808,0.510337,0.504479,0.991563
00270000,0.982114,0.510337,0.991713,0.993595,19.1981,0.150136,0.510337,0.50391,0.989857
00280000,0.983508,0.510337,0.991014,0.992993,19.3948,0.151675,0.510337,0.507093,0.966351
00290000,0.982424,0.510337,0.991498,0.993342,20.3494,0.15914,0.510337,0.504025,0.97817
00300000,0.979172,0.510337,0.991329,0.993328,22.6688,0.177278,0.510337,0.500216,0.987327
