global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.84158,0.510337,0.921667,0.929752,46.063,0.36023,0.510337,0.490549,0.331132,1.4e-05
00020000,0.925048,0.510337,0.97518,0.977642,26.5859,0.207911,0.510337,0.503235,0.333272,1.7e-05
00030000,0.96113,0.510337,0.988835,0.989136,16.9105,0.132246,0.510337,0.512292,0.336329,1.2e-05
00040000,0.967712,0.510337,0.991874,0.992067,13.6368,0.106645,0.510337,0.503123,0.32705,1.6e-05
00050000,0.972435,0.510337,0.992107,0.992724,12.8725,0.100668,0.510337,0.518784,0.334335,1.4e-05
00060000,0.967944,0.510337,0.99247,0.993094,13.7384,0.107439,0.510337,0.490511,0.332878,1.4e-05
00070000,0.966241,0.510337,0.991779,0.993014,15.3616,0.120134,0.510337,0.485909,0.335747,1.3e-05
00080000,0.974139,0.510337,0.99258,0.993611,13.2657,0.103742,0.510337,0.502525,0.333439,1.5e-05
00090000,0.966396,0.510337,0.990853,0.992934,17.6171,0.137772,0.510337,0.484546,0.333396,1.3e-05
00100000,0.973597,0.510337,0.991754,0.993132,14.8758,0.116335,0.510337,0.498116,0.335125,1.5e-05
00110000,0.974448,0.510337,0.991323,0.993064,15.2633,0.119364,0.510337,0.497959,0.338916,1.3e-05
00120000,0.966705,0.510337,0.990038,0.992567,19.1021,0.149386,0.510337,0.487426,0.336335,1.4e-05
00130000,0.9753,0.510337,0.990822,0.992752,16.0475,0.125497,0.510337,0.499803,0.354083,1.4e-05
00140000,0.972513,0.510337,0.990222,0.99248,17.3327,0.135548,0.510337,0.496128,0.351199,1.6e-05
00150000,0.974758,0.510337,0.990269,0.992512,16.5257,0.129237,0.510337,0.498429,0.354893,1.3e-05
00160000,0.975765,0.510337,0.990273,0.992206,16.4221,0.128427,0.510337,0.507244,0.342381,1.5e-05
00170000,0.973751,0.510337,0.989924,0.992442,18.1696,0.142093,0.510337,0.495299,0.350675,1.5e-05
00180000,0.976926,0.510337,0.990716,0.992509,16.3986,0.128243,0.510337,0.506945,0.34969,1.2e-05
00190000,0.973364,0.510337,0.989766,0.992204,18.2357,0.142609,0.510337,0.49665,0.337872,1.6e-05
00200000,0.976074,0.510337,0.990295,0.99232,17.6663,0.138157,0.510337,0.50141,0.342119,1.4e-05
00210000,0.97019,0.510337,0.988875,0.991952,20.2988,0.158744,0.510337,0.493164,0.349428,1.4e-05
00220000,0.967557,0.510337,0.987448,0.991248,23.5418,0.184105,0.510337,0.487929,0.349879,1.2e-05
00230000,0.971816,0.510337,0.989035,0.992018,20.6335,0.161362,0.510337,0.49371,0.346654,1.7e-05
00240000,0.970345,0.510337,0.988164,0.99163,21.7386,0.170004,0.510337,0.489867,0.334084,1.6e-05
00250000,0.975919,0.510337,0.989902,0.992071,19.0048,0.148624,0.510337,0.506316,0.331089,1.1e-05
00260000,0.960588,0.510337,0.984583,0.990038,28.7088,0.224514,0.510337,0.47864,0.336094,1.5e-05
00270000,0.96988,0.510337,0.987925,0.991487,22.7773,0.178127,0.510337,0.490208,0.3337,1.3e-05
00280000,0.970732,0.510337,0.987998,0.991446,21.9563,0.171706,0.510337,0.493069,0.324393,1.3e-05
00290000,0.975687,0.510337,0.990617,0.992344,18.6923,0.14618,0.510337,0.514043,0.321267,1.3e-05
00300000,0.973287,0.510337,0.988867,0.991923,20.9325,0.1637,0.510337,0.494996,0.328471,1.8e-05
