global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.985459,0.730425,0.991701,0.993938,10.3484,0.0810276,0.269575,0.254971,0.264782
00020000,0.985459,0.730425,0.989627,0.992423,15.8589,0.124175,0.269575,0.255444,0.269853
00030000,0.986577,0.730425,0.987552,0.990908,21.2147,0.166111,0.269575,0.255949,0.267333
00040000,0.986577,0.730425,0.987552,0.990908,25.2447,0.197665,0.269575,0.256255,0.2701
00050000,0.986577,0.730425,0.985477,0.989392,26.8631,0.210337,0.269575,0.256246,0.278306
00060000,0.986577,0.730425,0.985477,0.989392,27.4259,0.214744,0.269575,0.256285,0.265163
00070000,0.986577,0.730425,0.985477,0.989392,27.7653,0.217402,0.269575,0.256313,0.266455
00080000,0.986577,0.730425,0.985477,0.989392,28.1007,0.220028,0.269575,0.256303,0.26517
00090000,0.986577,0.730425,0.985477,0.989392,28.3583,0.222045,0.269575,0.256297,0.265593
00100000,0.986577,0.730425,0.985477,0.989392,28.5217,0.223325,0.269575,0.256309,0.26416
00110000,0.986577,0.730425,0.985477,0.989392,28.6662,0.224456,0.269575,0.256316,0.265648
00120000,0.986577,0.730425,0.983402,0.987877,28.81,0.225581,0.269575,0.256317,0.264954
00130000,0.986577,0.730425,0.983402,0.987877,28.9432,0.226625,0.269575,0.256316,0.263517
00140000,0.986577,0.730425,0.983402,0.987877,29.0341,0.227336,0.269575,0.256324,0.26398
00150000,0.986577,0.730425,0.983402,0.987877,29.1545,0.228279,0.269575,0.256319,0.263521
00160000,0.986577,0.730425,0.983402,0.987877,29.2483,0.229014,0.269575,0.256319,0.26924
00170000,0.986577,0.730425,0.983402,0.987877,29.3469,0.229786,0.269575,0.256316,0.265109
00180000,0.986577,0.730425,0.983402,0.987877,29.4336,0.230464,0.269575,0.256315,0.265286
00190000,0.986577,0.730425,0.983402,0.987877,29.4749,0.230788,0.269575,0.256326,0.26977
00200000,0.986577,0.730425,0.983402,0.987877,29.557,0.23143,0.269575,0.256322,0.264854
00210000,0.986577,0.730425,0.983402,0.987877,29.6232,0.231949,0.269575,0.256322,0.264113
00220000,0.986577,0.730425,0.983402,0.987877,29.689,0.232465,0.269575,0.256321,0.260985
00230000,0.986577,0.730425,0.983402,0.987877,29.7389,0.232855,0.269575,0.256323,0.261917
00240000,0.986577,0.730425,0.983402,0.987877,29.8046,0.233369,0.269575,0.25632,0.259644
00250000,0.986577,0.730425,0.983402,0.987877,29.8339,0.233599,0.269575,0.256328,0.260751
00260000,0.986577,0.730425,0.983402,0.987877,29.9062,0.234165,0.269575,0.256323,0.258211
00270000,0.986577,0.730425,0.983402,0.987877,29.9573,0.234565,0.269575,0.256324,0.262751
00280000,0.986577,0.730425,0.983402,0.987877,30.0008,0.234905,0.269575,0.256326,0.26299
00290000,0.986577,0.730425,0.983402,0.987877,30.0458,0.235258,0.269575,0.256327,0.263065
00300000,0.986577,0.730425,0.983402,0.987877,30.0788,0.235517,0.269575,0.25633,0.262664
