global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.972125,0.510337,0.991192,0.992461,14.7397,0.11527,0.510337,0.498633,0.441777,1.2e-05
00020000,0.971119,0.510337,0.989202,0.991832,18.7772,0.146844,0.510337,0.493389,0.434413,1.6e-05
00030000,0.97259,0.510337,0.988189,0.991371,19.9826,0.156271,0.510337,0.496795,0.443187,1.2e-05
00040000,0.968486,0.510337,0.986801,0.990363,23.8508,0.186522,0.510337,0.491592,0.442579,1.6e-05
00050000,0.971196,0.510337,0.987642,0.991287,23.5125,0.183876,0.510337,0.493671,0.442314,1.2e-05
00060000,0.9729,0.510337,0.987433,0.990648,22.1246,0.173023,0.510337,0.50178,0.443203,1.3e-05
00070000,0.973209,0.510337,0.987722,0.991303,23.2539,0.181854,0.510337,0.497566,0.437419,1.1e-05
00080000,0.970809,0.510337,0.987425,0.991111,24.4825,0.191462,0.510337,0.496567,0.442134,1.2e-05
00090000,0.971661,0.510337,0.987193,0.991048,24.7719,0.193725,0.510337,0.498373,0.44459,1.3e-05
00100000,0.964692,0.510337,0.982968,0.987951,31.762,0.24839,0.510337,0.495618,0.431768,1.2e-05
00110000,0.970267,0.510337,0.986564,0.99041,25.9925,0.203271,0.510337,0.495733,0.433971,1.4e-05
00120000,0.971196,0.510337,0.987042,0.990638,24.8273,0.194158,0.510337,0.496532,0.440069,1.3e-05
00130000,0.970267,0.510337,0.987273,0.991219,24.922,0.194899,0.510337,0.492531,0.437938,1.3e-05
00140000,0.970577,0.510337,0.986851,0.990893,26.2379,0.20519,0.510337,0.494582,0.443831,1.1e-05
00150000,0.973055,0.510337,0.987131,0.990924,24.6942,0.193118,0.510337,0.497758,0.445677,1.2e-05
00160000,0.968873,0.510337,0.986519,0.990793,26.8453,0.20994,0.510337,0.493309,0.439819,1.1e-05
00170000,0.968177,0.510337,0.985234,0.989836,27.8687,0.217944,0.510337,0.491253,0.444333,1.3e-05
00180000,0.971661,0.510337,0.986341,0.990339,24.8505,0.19434,0.510337,0.497569,0.437526,1.4e-05
00190000,0.972977,0.510337,0.987587,0.991152,23.3653,0.182725,0.510337,0.498161,0.437598,1.6e-05
00200000,0.971661,0.510337,0.986692,0.990565,24.6853,0.193048,0.510337,0.497056,0.439983,1.6e-05
00210000,0.972513,0.510337,0.986971,0.990827,24.1312,0.188715,0.510337,0.497622,0.438952,1.4e-05
00220000,0.971816,0.510337,0.986437,0.990773,24.5665,0.192119,0.510337,0.494077,0.434769,1.3e-05
00230000,0.972745,0.510337,0.986838,0.990788,24.3422,0.190365,0.510337,0.497125,0.442853,1.1e-05
00240000,0.969028,0.510337,0.986053,0.990559,26.1934,0.204842,0.510337,0.49242,0.440752,1.1e-05
00250000,0.971506,0.510337,0.987085,0.990902,25.2229,0.197252,0.510337,0.496478,0.439886,1.4e-05
00260000,0.971351,0.510337,0.986932,0.990841,24.7081,0.193227,0.510337,0.49672,0.436804,1.5e-05
00270000,0.970732,0.510337,0.986624,0.990661,26.0211,0.203495,0.510337,0.495706,0.443386,1.4e-05
00280000,0.970345,0.510337,0.985411,0.990026,27.8433,0.217745,0.510337,0.496584,0.440404,1.2e-05
00290000,0.971816,0.510337,0.986756,0.990659,25.6553,0.200633,0.510337,0.497711,0.433641,1.6e-05
00300000,0.970345,0.510337,0.98673,0.990566,26.3059,0.205722,0.510337,0.497442,0.440136,1.2e-05
