global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.702056,0.521632,0.765418,0.753921,72.9571,0.582045,0.478368,0.517262,0.350195
00020000,0.729058,0.521632,0.800355,0.802062,68.0393,0.542812,0.478368,0.516194,0.374977
00030000,0.727217,0.521632,0.830054,0.840029,66.4443,0.530086,0.478368,0.569297,0.351589
00040000,0.786744,0.521632,0.863858,0.873372,58.9734,0.470484,0.478368,0.464754,0.344945
00050000,0.798098,0.521632,0.872992,0.883831,58.2883,0.465019,0.478368,0.447139,0.34573
00060000,0.811292,0.521632,0.882646,0.895061,60.5504,0.483066,0.478368,0.423453,0.349287
00070000,0.817735,0.521632,0.886416,0.897016,60.4532,0.48229,0.478368,0.451665,0.347199
00080000,0.823565,0.521632,0.889422,0.89961,64.1851,0.512063,0.478368,0.44331,0.344707
00090000,0.823259,0.521632,0.889148,0.90044,71.4589,0.570093,0.478368,0.418418,0.346039
00100000,0.828782,0.521632,0.891764,0.901733,72.53,0.578638,0.478368,0.44568,0.34685
00110000,0.826941,0.521632,0.890097,0.901303,78.3384,0.624977,0.478368,0.441007,0.346875
00120000,0.822338,0.521632,0.890377,0.900574,82.7685,0.66032,0.478368,0.473165,0.345203
00130000,0.832464,0.521632,0.891105,0.902196,92.0724,0.734545,0.478368,0.442285,0.348101
00140000,0.828782,0.521632,0.891661,0.902492,95.922,0.765257,0.478368,0.457058,0.345832
00150000,0.830009,0.521632,0.890396,0.902555,102.693,0.819279,0.478368,0.455634,0.358907
00160000,0.832157,0.521632,0.890329,0.902737,109.951,0.877176,0.478368,0.449628,0.354283
00170000,0.83093,0.521632,0.889314,0.901662,114.302,0.911889,0.478368,0.45019,0.352852
00180000,0.830009,0.521632,0.88829,0.900765,117.775,0.939601,0.478368,0.462139,0.344699
00190000,0.83185,0.521632,0.88761,0.90157,123.356,0.984121,0.478368,0.4396,0.343972
00200000,0.830623,0.521632,0.888949,0.901145,122.189,0.974815,0.478368,0.460803,0.350573
00210000,0.824793,0.521632,0.884616,0.895474,125.291,0.999558,0.478368,0.474292,0.34678
00220000,0.830623,0.521632,0.885956,0.899682,130.97,1.04487,0.478368,0.44107,0.345747
00230000,0.829702,0.521632,0.887173,0.899655,130.129,1.03816,0.478368,0.458777,0.34505
00240000,0.832464,0.521632,0.886259,0.900073,132.595,1.05783,0.478368,0.449155,0.356755
00250000,0.83093,0.521632,0.886632,0.900019,135.918,1.08434,0.478368,0.451931,0.357672
00260000,0.830623,0.521632,0.886444,0.900442,137.543,1.09731,0.478368,0.444946,0.347452
00270000,0.829396,0.521632,0.885235,0.89864,138.921,1.1083,0.478368,0.451561,0.34893
00280000,0.832464,0.521632,0.885002,0.899241,141.48,1.12871,0.478368,0.445323,0.353166
00290000,0.829089,0.521632,0.885172,0.899186,142.137,1.13396,0.478368,0.45457,0.352492
00300000,0.83093,0.521632,0.884618,0.899268,145.327,1.1594,0.478368,0.440179,0.347629
