global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.87681,0.510337,0.947673,0.954605,39.8825,0.311896,0.510337,0.466973,0.567322,1.4e-05
00020000,0.933333,0.510337,0.979324,0.981536,24.6695,0.192924,0.510337,0.480888,0.561624,1.2e-05
00030000,0.954472,0.510337,0.986646,0.987778,18.6835,0.146112,0.510337,0.486405,0.563192,1.4e-05
00040000,0.96384,0.510337,0.988995,0.989914,15.4784,0.121047,0.510337,0.504698,0.56248,1.5e-05
00050000,0.964383,0.510337,0.98964,0.990859,15.388,0.12034,0.510337,0.492777,0.563243,1.3e-05
00060000,0.965544,0.510337,0.990061,0.991398,15.2081,0.118933,0.510337,0.494196,0.562931,1.4e-05
00070000,0.965931,0.510337,0.989698,0.991347,15.7855,0.123448,0.510337,0.494139,0.555421,1.2e-05
00080000,0.964537,0.510337,0.989367,0.991349,17.597,0.137615,0.510337,0.487287,0.563391,1.2e-05
00090000,0.965389,0.510337,0.988813,0.991284,18.1668,0.142071,0.510337,0.488175,0.559213,1.7e-05
00100000,0.967712,0.510337,0.988752,0.991247,18.4058,0.14394,0.510337,0.49141,0.562746,1.3e-05
00110000,0.963763,0.510337,0.987778,0.990978,20.9009,0.163453,0.510337,0.485672,0.566745,1.3e-05
00120000,0.969261,0.510337,0.988078,0.990943,19.4231,0.151896,0.510337,0.495674,0.56623,1.6e-05
00130000,0.960046,0.510337,0.985586,0.990219,24.8651,0.194454,0.510337,0.480306,0.562599,1.3e-05
00140000,0.967325,0.510337,0.987584,0.990962,21.5321,0.168389,0.510337,0.490879,0.563253,1.4e-05
00150000,0.968641,0.510337,0.987366,0.990711,20.9958,0.164195,0.510337,0.496352,0.564355,1.5e-05
00160000,0.955788,0.510337,0.98396,0.989334,29.0154,0.226911,0.510337,0.474306,0.557196,1.5e-05
00170000,0.969106,0.510337,0.987083,0.990469,21.878,0.171094,0.510337,0.496314,0.562148,1.6e-05
00180000,0.963298,0.510337,0.98514,0.98981,25.6778,0.20081,0.510337,0.48518,0.561769,1.5e-05
00190000,0.966086,0.510337,0.986113,0.990226,24.148,0.188847,0.510337,0.490145,0.56081,1.5e-05
00200000,0.967093,0.510337,0.985976,0.990202,23.8028,0.186147,0.510337,0.49215,0.564991,1.2e-05
00210000,0.969415,0.510337,0.987263,0.990362,21.8409,0.170804,0.510337,0.507444,0.562472,1.6e-05
00220000,0.967402,0.510337,0.986228,0.99018,24.2647,0.189759,0.510337,0.493264,0.56514,1.2e-05
00230000,0.969338,0.510337,0.987347,0.990663,22.5495,0.176345,0.510337,0.502617,0.564113,1.9e-05
00240000,0.967635,0.510337,0.98594,0.990029,24.2527,0.189665,0.510337,0.494134,0.561617,1.3e-05
00250000,0.961827,0.510337,0.983481,0.989187,28.9982,0.226777,0.510337,0.483723,0.562431,1.5e-05
00260000,0.966938,0.510337,0.98524,0.989815,25.8982,0.202533,0.510337,0.492382,0.558607,1.3e-05
00270000,0.967402,0.510337,0.984971,0.98962,26.289,0.205589,0.510337,0.492589,0.559781,1.3e-05
00280000,0.958808,0.510337,0.980801,0.98788,33.7146,0.26366,0.510337,0.477294,0.560456,1.3e-05
00290000,0.963763,0.510337,0.983788,0.989294,29.3524,0.229546,0.510337,0.485222,0.56115,1.2e-05
00300000,0.960201,0.510337,0.981939,0.988356,32.1512,0.251434,0.510337,0.481156,0.559231,1.2e-05
