global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.779714,0.510337,0.890465,0.89431,58.1935,0.455094,0.510337,0.606518,0.571585
00020000,0.832598,0.510337,0.937121,0.941382,48.4721,0.37907,0.510337,0.402391,0.587368
00030000,0.880759,0.510337,0.959682,0.962523,36.9841,0.289229,0.510337,0.445607,0.575891
00040000,0.918312,0.510337,0.971884,0.973881,28.3656,0.22183,0.510337,0.514526,0.585438
00050000,0.930314,0.510337,0.97953,0.981056,24.9923,0.195449,0.510337,0.542092,0.577152
00060000,0.942083,0.510337,0.983675,0.984624,21.4301,0.167591,0.510337,0.490431,0.585421
00070000,0.949439,0.510337,0.98652,0.987366,19.5466,0.152861,0.510337,0.538672,0.587342
00080000,0.955168,0.510337,0.987564,0.988338,17.5361,0.137139,0.510337,0.503775,0.59354
00090000,0.954239,0.510337,0.989265,0.989851,17.5181,0.136998,0.510337,0.479514,0.594219
00100000,0.96175,0.510337,0.9899,0.990488,15.5557,0.121652,0.510337,0.496191,0.589303
00110000,0.964305,0.510337,0.990174,0.991076,14.7859,0.115631,0.510337,0.512991,0.582828
00120000,0.967789,0.510337,0.991116,0.991968,14.1079,0.110329,0.510337,0.518103,0.594551
00130000,0.960201,0.510337,0.990962,0.991921,15.6089,0.122068,0.510337,0.481241,0.57983
00140000,0.967557,0.510337,0.99161,0.992479,13.6353,0.106633,0.510337,0.499753,0.577742
00150000,0.96144,0.510337,0.990936,0.992157,15.8906,0.124271,0.510337,0.480523,0.586552
00160000,0.96957,0.510337,0.991612,0.992737,13.3923,0.104733,0.510337,0.502152,0.58895
00170000,0.963995,0.510337,0.99157,0.99269,15.0467,0.11767,0.510337,0.486128,0.584117
00180000,0.966705,0.510337,0.991372,0.992761,14.577,0.113997,0.510337,0.491537,0.583252
00190000,0.963144,0.510337,0.991469,0.992841,15.7614,0.12326,0.510337,0.484012,0.590521
00200000,0.966086,0.510337,0.991481,0.992856,15.4057,0.120478,0.510337,0.487679,0.592421
00210000,0.967944,0.510337,0.991513,0.993032,14.9138,0.116631,0.510337,0.491569,0.569009
00220000,0.965234,0.510337,0.99064,0.992608,16.2536,0.127109,0.510337,0.485524,0.573431
00230000,0.970422,0.510337,0.991649,0.993131,13.9664,0.109223,0.510337,0.507892,0.559317
00240000,0.969957,0.510337,0.991694,0.993187,14.5107,0.113479,0.510337,0.499707,0.555801
00250000,0.969415,0.510337,0.991427,0.992991,14.5037,0.113424,0.510337,0.51169,0.567748
00260000,0.967867,0.510337,0.990575,0.992787,16.6237,0.130003,0.510337,0.489413,0.588138
00270000,0.970654,0.510337,0.991271,0.992947,14.6798,0.114801,0.510337,0.506946,0.601191
00280000,0.965312,0.510337,0.989753,0.991472,17.0061,0.132994,0.510337,0.522275,0.633295
00290000,0.969106,0.510337,0.990686,0.992761,16.2942,0.127427,0.510337,0.494761,0.590149
00300000,0.970887,0.510337,0.990994,0.992696,15.3178,0.119791,0.510337,0.507226,0.611997
