global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.933024,0.510337,0.978264,0.981346,24.1101,0.18855,0.510337,0.489146,0.306975,1.41857
00020000,0.95331,0.510337,0.983721,0.986303,20.542,0.160646,0.510337,0.503394,0.296806,1.36054
00030000,0.954394,0.510337,0.984588,0.98728,21.8754,0.171074,0.510337,0.506002,0.299991,1.3678
00040000,0.959737,0.510337,0.984998,0.987997,23.028,0.180087,0.510337,0.503859,0.299318,1.37222
00050000,0.955401,0.510337,0.983051,0.986998,26.8787,0.210202,0.510337,0.498118,0.2986,1.3548
00060000,0.955865,0.510337,0.98175,0.985863,29.2773,0.228959,0.510337,0.49885,0.296401,1.37017
00070000,0.950678,0.510337,0.978699,0.985859,36.3877,0.284565,0.510337,0.475658,0.299842,1.37213
00080000,0.95633,0.510337,0.982647,0.986704,32.6055,0.254987,0.510337,0.513702,0.299738,1.37312
00090000,0.960588,0.510337,0.98147,0.986468,34.4233,0.269203,0.510337,0.508452,0.298336,1.41585
00100000,0.962989,0.510337,0.981014,0.987018,36.0898,0.282236,0.510337,0.493077,0.299568,1.28623
00110000,0.958575,0.510337,0.979506,0.985464,39.5459,0.309263,0.510337,0.499077,0.29958,1.26252
00120000,0.962679,0.510337,0.981527,0.986823,37.6838,0.294701,0.510337,0.504351,0.298178,1.27458
00130000,0.950987,0.510337,0.973962,0.981585,48.1698,0.376706,0.510337,0.499715,0.296314,1.40669
00140000,0.960046,0.510337,0.977921,0.985957,46.4171,0.362999,0.510337,0.486682,0.298744,1.28852
00150000,0.961672,0.510337,0.980634,0.985906,43.0352,0.336551,0.510337,0.511463,0.30068,1.28495
00160000,0.953697,0.510337,0.977464,0.983908,47.3234,0.370086,0.510337,0.5096,0.296908,1.42466
00170000,0.961982,0.510337,0.97817,0.985774,46.8964,0.366747,0.510337,0.491197,0.299455,1.27988
00180000,0.963144,0.510337,0.978963,0.985611,46.8172,0.366128,0.510337,0.497755,0.303036,1.47271
00190000,0.958575,0.510337,0.975737,0.983694,50.6264,0.395917,0.510337,0.495398,0.299396,1.27353
00200000,0.962369,0.510337,0.977582,0.985227,50.0901,0.391723,0.510337,0.495471,0.299868,1.28848
00210000,0.96384,0.510337,0.97863,0.985572,48.7739,0.381429,0.510337,0.500832,0.298763,1.28799
00220000,0.963221,0.510337,0.978738,0.985057,50.8219,0.397445,0.510337,0.503642,0.302347,1.29162
00230000,0.960356,0.510337,0.978732,0.984715,51.0212,0.399004,0.510337,0.511119,0.299553,1.27375
00240000,0.963918,0.510337,0.978207,0.985795,52.1732,0.408014,0.510337,0.495151,0.298889,1.50376
00250000,0.964228,0.510337,0.977905,0.985285,53.3461,0.417186,0.510337,0.495929,0.293905,1.28892
00260000,0.962214,0.510337,0.977921,0.984693,54.8702,0.429105,0.510337,0.504092,0.293644,1.54529
00270000,0.958111,0.510337,0.976678,0.982766,56.475,0.441655,0.510337,0.5138,0.298897,1.28398
00280000,0.962989,0.510337,0.978246,0.985444,53.9163,0.421645,0.510337,0.500876,0.29356,1.28354
00290000,0.963608,0.510337,0.977598,0.984761,55.7609,0.43607,0.510337,0.500786,0.297865,1.53439
00300000,0.960511,0.510337,0.975518,0.984706,61.4114,0.480259,0.510337,0.486795,0.298699,1.26683
