global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.521632,0.521632,0.5,0.739184,86.7673,0.692221,0.478368,0.475781,0.909212,1.4e-05
00020000,0.525928,0.521632,0.504811,0.741693,86.4586,0.689759,0.478368,0.476733,0.915549,1.5e-05
00030000,0.525008,0.521632,0.503528,0.741024,86.4798,0.689927,0.478368,0.479387,0.908972,1.6e-05
00040000,0.525315,0.521632,0.50449,0.741526,86.4312,0.68954,0.478368,0.479154,0.912715,1.4e-05
00050000,0.525928,0.521632,0.50449,0.741526,86.3966,0.689264,0.478368,0.480211,0.913926,1.5e-05
00060000,0.525621,0.521632,0.504169,0.741359,86.4393,0.689605,0.478368,0.479608,0.912531,1.7e-05
00070000,0.525621,0.521632,0.504169,0.741359,86.421,0.689458,0.478368,0.478368,0.907066,1.3e-05
00080000,0.527156,0.521632,0.505482,0.716183,86.3327,0.688754,0.478368,0.478973,0.907815,1.5e-05
00090000,0.526849,0.521632,0.505482,0.716183,86.262,0.68819,0.478368,0.479879,0.907287,2.3e-05
00100000,0.525928,0.521632,0.50449,0.741526,86.3681,0.689037,0.478368,0.479237,0.908441,1.3e-05
00110000,0.525621,0.521632,0.504169,0.741359,86.3962,0.689261,0.478368,0.479522,0.917287,1.6e-05
00120000,0.526235,0.521632,0.505452,0.742028,86.3614,0.688984,0.478368,0.479206,0.920775,1.3e-05
00130000,0.525621,0.521632,0.504811,0.741693,86.3959,0.689259,0.478368,0.478925,0.916378,1.3e-05
00140000,0.525621,0.521632,0.504169,0.741359,86.4087,0.689361,0.478368,0.480341,0.907773,1.4e-05
00150000,0.526235,0.521632,0.505131,0.741861,86.3805,0.689136,0.478368,0.479032,0.917358,1.4e-05
00160000,0.525928,0.521632,0.50449,0.741526,86.3921,0.689228,0.478368,0.479796,0.908417,1.7e-05
00170000,0.526849,0.521632,0.505773,0.742195,86.3048,0.688532,0.478368,0.479238,0.914141,1.8e-05
00180000,0.526235,0.521632,0.505131,0.741861,86.3394,0.688808,0.478368,0.480127,0.906104,1.3e-05
00190000,0.526235,0.521632,0.504811,0.741693,86.3394,0.688808,0.478368,0.478193,0.921016,1.4e-05
00200000,0.526235,0.521632,0.504811,0.741693,86.3664,0.689023,0.478368,0.480515,0.92009,2e-05
00210000,0.525928,0.521632,0.504811,0.741693,86.3663,0.689022,0.478368,0.478297,0.924423,1.3e-05
00220000,0.526542,0.521632,0.505452,0.742028,86.3095,0.688569,0.478368,0.479846,0.927196,1.4e-05
00230000,0.527156,0.521632,0.505799,0.71733,86.7525,0.692104,0.478368,0.478358,0.910343,1.5e-05
00240000,0.527156,0.521632,0.505773,0.742195,86.2621,0.688191,0.478368,0.479684,0.91182,1.4e-05
00250000,0.526849,0.521632,0.505482,0.716183,86.262,0.68819,0.478368,0.480573,0.925141,1.8e-05
00260000,0.526849,0.521632,0.505452,0.742028,86.2901,0.688414,0.478368,0.478411,0.924876,1.4e-05
00270000,0.526542,0.521632,0.505452,0.742028,86.3137,0.688603,0.478368,0.479603,0.916695,1.4e-05
00280000,0.527156,0.521632,0.505773,0.742195,86.2765,0.688306,0.478368,0.478808,0.917001,2e-05
00290000,0.526849,0.521632,0.505452,0.742028,86.2965,0.688465,0.478368,0.478955,0.921064,1.5e-05
00300000,0.525928,0.521632,0.50449,0.741526,86.3847,0.689169,0.478368,0.479585,0.918123,1.5e-05
