global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.7506,0.510337,0.841275,0.838749,65.0428,0.508659,0.510337,0.45684,0.307472,1.6e-05
00020000,0.782269,0.510337,0.863863,0.86714,59.2413,0.463288,0.510337,0.501144,0.302476,1.3e-05
00030000,0.784359,0.510337,0.871574,0.877321,58.7042,0.459088,0.510337,0.455973,0.300474,1.4e-05
00040000,0.781185,0.510337,0.875693,0.882852,59.0697,0.461947,0.510337,0.433466,0.29921,1.2e-05
00050000,0.794502,0.510337,0.878897,0.887129,55.7607,0.436069,0.510337,0.514218,0.302193,1.4e-05
00060000,0.795122,0.510337,0.881832,0.890581,55.714,0.435704,0.510337,0.547439,0.29984,1.3e-05
00070000,0.802555,0.510337,0.885941,0.894876,54.2699,0.424411,0.510337,0.523628,0.303441,1.5e-05
00080000,0.8024,0.510337,0.890677,0.899679,54.1087,0.42315,0.510337,0.464616,0.299627,1.5e-05
00090000,0.812776,0.510337,0.896463,0.905551,51.921,0.406041,0.510337,0.497382,0.3038,1.5e-05
00100000,0.810763,0.510337,0.902586,0.911647,52.2947,0.408963,0.510337,0.447851,0.296311,1.2e-05
00110000,0.825629,0.510337,0.908901,0.917731,48.859,0.382095,0.510337,0.503659,0.299895,1.7e-05
00120000,0.833991,0.510337,0.916,0.92452,47.2316,0.369368,0.510337,0.525459,0.306077,1.4e-05
00130000,0.843051,0.510337,0.923268,0.931334,45.9089,0.359024,0.510337,0.476816,0.300623,1.3e-05
00140000,0.848471,0.510337,0.929369,0.936952,43.8613,0.343011,0.510337,0.536397,0.30363,1.4e-05
00150000,0.858537,0.510337,0.936012,0.943043,41.5557,0.324981,0.510337,0.516059,0.302501,1.2e-05
00160000,0.867518,0.510337,0.943449,0.949708,40.2932,0.315107,0.510337,0.471953,0.302098,1.6e-05
00170000,0.878823,0.510337,0.949361,0.9551,37.4739,0.29306,0.510337,0.501984,0.303193,1.2e-05
00180000,0.885947,0.510337,0.954628,0.959746,35.6962,0.279157,0.510337,0.52801,0.300322,1.3e-05
00190000,0.895548,0.510337,0.959979,0.964276,33.9459,0.265469,0.510337,0.485957,0.297327,2e-05
00200000,0.90391,0.510337,0.964237,0.968123,31.9086,0.249537,0.510337,0.523214,0.305844,1.2e-05
00210000,0.911498,0.510337,0.96818,0.971375,30.2826,0.236821,0.510337,0.493995,0.299583,1.6e-05
00220000,0.918389,0.510337,0.971522,0.974214,28.5526,0.223292,0.510337,0.51363,0.305539,1.2e-05
00230000,0.922261,0.510337,0.97448,0.976843,27.3711,0.214052,0.510337,0.528924,0.300538,1.5e-05
00240000,0.925048,0.510337,0.976894,0.978693,26.7593,0.209267,0.510337,0.476126,0.29959,1.2e-05
00250000,0.935889,0.510337,0.97914,0.980663,24.5576,0.192049,0.510337,0.502504,0.301668,1.4e-05
00260000,0.932017,0.510337,0.980905,0.982091,24.6621,0.192867,0.510337,0.473779,0.30055,1.7e-05
00270000,0.942857,0.510337,0.982547,0.983533,22.3729,0.174964,0.510337,0.508041,0.297611,1.2e-05
00280000,0.945103,0.510337,0.983774,0.984639,21.4708,0.16791,0.510337,0.50768,0.295676,1.4e-05
00290000,0.948355,0.510337,0.984775,0.985478,20.658,0.161553,0.510337,0.511421,0.296793,1.4e-05
00300000,0.950445,0.510337,0.985798,0.986325,19.9155,0.155746,0.510337,0.516931,0.297562,1.3e-05
