global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.90964,0.510337,0.978074,0.980123,29.5517,0.231105,0.510337,0.573143,1.07693,1.4e-05
00020000,0.951452,0.510337,0.984866,0.98729,19.6922,0.154,0.510337,0.501921,0.944105,1.3e-05
00030000,0.956794,0.510337,0.987804,0.989422,18.8679,0.147554,0.510337,0.530297,0.937763,1.4e-05
00040000,0.961363,0.510337,0.988838,0.990485,16.9833,0.132815,0.510337,0.517118,0.934883,1.4e-05
00050000,0.960279,0.510337,0.984737,0.988852,21.8895,0.171184,0.510337,0.500321,0.945042,1.5e-05
00060000,0.949516,0.510337,0.985509,0.987694,23.8567,0.186568,0.510337,0.53605,0.954472,1.3e-05
00070000,0.959504,0.510337,0.985029,0.988427,21.8652,0.170994,0.510337,0.499826,0.948528,1.4e-05
00080000,0.910801,0.510337,0.972544,0.975807,47.0613,0.368036,0.510337,0.587182,0.960051,1.2e-05
00090000,0.964847,0.510337,0.986828,0.989679,20.14,0.157502,0.510337,0.51086,0.964542,1.7e-05
00100000,0.966473,0.510337,0.98764,0.991466,20.9677,0.163975,0.510337,0.489919,0.942139,1.4e-05
00110000,0.962137,0.510337,0.98377,0.989878,27.2856,0.213383,0.510337,0.482009,0.944044,1.3e-05
00120000,0.965931,0.510337,0.985358,0.989829,23.7229,0.185522,0.510337,0.494465,0.95017,1.4e-05
00130000,0.972977,0.510337,0.987296,0.990864,20.1985,0.15796,0.510337,0.501369,0.95022,1.4e-05
00140000,0.960666,0.510337,0.983619,0.987288,25.859,0.202227,0.510337,0.517516,0.94678,1.2e-05
00150000,0.970345,0.510337,0.987354,0.991238,22.5117,0.176049,0.510337,0.497966,0.959431,1.3e-05
00160000,0.967402,0.510337,0.987077,0.990822,20.7676,0.16241,0.510337,0.499592,0.947262,1.3e-05
00170000,0.973519,0.510337,0.98817,0.991222,20.1049,0.157228,0.510337,0.504899,0.966234,1.2e-05
00180000,0.958808,0.510337,0.982888,0.98894,27.8867,0.218084,0.510337,0.478635,0.947304,1.4e-05
00190000,0.959117,0.510337,0.983293,0.988211,26.3892,0.206373,0.510337,0.493291,0.94916,1.3e-05
00200000,0.966551,0.510337,0.986811,0.989922,21.019,0.164376,0.510337,0.504585,0.967079,1.3e-05
00210000,0.968951,0.510337,0.984572,0.989633,24.1443,0.188817,0.510337,0.495727,0.949354,1.4e-05
00220000,0.973209,0.510337,0.987471,0.990655,20.741,0.162202,0.510337,0.506958,0.954876,1.6e-05
00230000,0.965157,0.510337,0.988193,0.990977,19.1306,0.149608,0.510337,0.500508,0.961133,1.8e-05
00240000,0.970422,0.510337,0.988683,0.991236,19.3644,0.151437,0.510337,0.508474,1.0289,1.5e-05
00250000,0.960201,0.510337,0.980979,0.987841,31.9421,0.249799,0.510337,0.482601,1.04734,1.5e-05
00260000,0.971971,0.510337,0.986746,0.990126,22.5311,0.176201,0.510337,0.502908,1.30198,1.6e-05
00270000,0.972435,0.510337,0.985839,0.990005,24.5986,0.19237,0.510337,0.502072,1.07251,1.6e-05
00280000,0.969261,0.510337,0.98499,0.990432,27.9232,0.21837,0.510337,0.491118,1.12962,1.3e-05
00290000,0.97228,0.510337,0.987339,0.991345,24.0357,0.187968,0.510337,0.49655,1.06304,1.3e-05
00300000,0.971661,0.510337,0.988653,0.991281,20.5549,0.160747,0.510337,0.509056,1.14049,2.1e-05
