global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.955943,0.510337,0.988187,0.988886,17.4725,0.136641,0.510337,0.487714,0.217526
00020000,0.961518,0.510337,0.988371,0.990012,17.6058,0.137684,0.510337,0.49493,0.217653
00030000,0.960046,0.510337,0.987191,0.989743,20.8772,0.163268,0.510337,0.491699,0.220044
00040000,0.962524,0.510337,0.986858,0.989728,22.6008,0.176746,0.510337,0.492829,0.218473
00050000,0.961208,0.510337,0.985378,0.988952,25.2203,0.197232,0.510337,0.49081,0.218197
00060000,0.957104,0.510337,0.982358,0.987478,30.0475,0.234983,0.510337,0.484449,0.218653
00070000,0.962214,0.510337,0.985612,0.988955,25.9222,0.202721,0.510337,0.502769,0.218964
00080000,0.961827,0.510337,0.984207,0.988561,29.0244,0.226982,0.510337,0.493289,0.219298
00090000,0.960201,0.510337,0.983807,0.988154,29.6349,0.231755,0.510337,0.494594,0.219098
00100000,0.961053,0.510337,0.98335,0.988016,30.3334,0.237218,0.510337,0.495521,0.218052
00110000,0.957956,0.510337,0.982724,0.988108,31.7058,0.247951,0.510337,0.492377,0.217521
00120000,0.959814,0.510337,0.982517,0.987355,32.0722,0.250816,0.510337,0.496074,0.219605
00130000,0.96206,0.510337,0.983571,0.988063,30.8682,0.241401,0.510337,0.497633,0.219037
00140000,0.962369,0.510337,0.983062,0.987925,31.6287,0.247348,0.510337,0.496506,0.219425
00150000,0.961053,0.510337,0.981775,0.98686,33.3393,0.260726,0.510337,0.500984,0.219926
00160000,0.960821,0.510337,0.981713,0.987423,34.0232,0.266074,0.510337,0.49414,0.222792
00170000,0.960743,0.510337,0.982138,0.987123,33.1956,0.259602,0.510337,0.499175,0.219084
00180000,0.960279,0.510337,0.981559,0.987225,35.1617,0.274977,0.510337,0.494853,0.218353
00190000,0.960821,0.510337,0.98252,0.987442,34.2218,0.267627,0.510337,0.498469,0.220453
00200000,0.960821,0.510337,0.982638,0.987519,34.0684,0.266427,0.510337,0.501575,0.216843
00210000,0.959582,0.510337,0.980263,0.986254,36.1503,0.282708,0.510337,0.496168,0.218719
00220000,0.958575,0.510337,0.980679,0.98644,36.7199,0.287163,0.510337,0.497868,0.218519
00230000,0.960356,0.510337,0.981101,0.986549,35.702,0.279203,0.510337,0.498955,0.216185
00240000,0.95935,0.510337,0.981218,0.986847,37.0075,0.289412,0.510337,0.495899,0.217983
00250000,0.957878,0.510337,0.979401,0.986033,39.1463,0.306138,0.510337,0.491781,0.217297
00260000,0.957569,0.510337,0.979194,0.985899,40.2449,0.31473,0.510337,0.489369,0.215905
00270000,0.959272,0.510337,0.980074,0.986286,37.818,0.29575,0.510337,0.495396,0.219184
00280000,0.958962,0.510337,0.980133,0.986242,38.0301,0.297409,0.510337,0.494364,0.216508
00290000,0.960124,0.510337,0.981043,0.98648,36.6783,0.286838,0.510337,0.501634,0.217753
00300000,0.959659,0.510337,0.981072,0.986874,37.2809,0.29155,0.510337,0.497368,0.219996
