global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.656643,0.521632,0.755079,0.736096,76.3896,0.609429,0.478368,0.394542,0.239189,1.4e-05
00020000,0.723535,0.521632,0.783326,0.776214,70.5411,0.562771,0.478368,0.511528,0.237126,1.6e-05
00030000,0.719546,0.521632,0.804856,0.802097,70.2885,0.560755,0.478368,0.391617,0.236618,1.4e-05
00040000,0.73274,0.521632,0.821063,0.823414,68.6961,0.548051,0.478368,0.38422,0.236037,1.6e-05
00050000,0.755753,0.521632,0.835989,0.842113,64.9506,0.518169,0.478368,0.408663,0.237387,1.3e-05
00060000,0.773243,0.521632,0.849417,0.857372,62.3235,0.497211,0.478368,0.421497,0.235325,1.7e-05
00070000,0.772016,0.521632,0.859545,0.867607,60.4768,0.482478,0.478368,0.529252,0.237836,1.3e-05
00080000,0.79104,0.521632,0.870527,0.878305,58.7481,0.468687,0.478368,0.440876,0.235358,1.2e-05
00090000,0.799325,0.521632,0.877134,0.885726,58.3235,0.465299,0.478368,0.451477,0.236583,1.7e-05
00100000,0.804234,0.521632,0.882728,0.890564,59.7599,0.476759,0.478368,0.42636,0.238221,2e-05
00110000,0.805155,0.521632,0.885203,0.89229,59.0725,0.471275,0.478368,0.505401,0.237962,1.5e-05
00120000,0.810064,0.521632,0.889022,0.89669,60.4018,0.48188,0.478368,0.435253,0.238007,1.6e-05
00130000,0.812826,0.521632,0.892107,0.896872,60.2905,0.480992,0.478368,0.50536,0.236813,1.5e-05
00140000,0.820804,0.521632,0.893969,0.900386,61.5183,0.490787,0.478368,0.455283,0.235452,1.5e-05
00150000,0.822952,0.521632,0.89481,0.900224,63.6567,0.507847,0.478368,0.469983,0.240091,1.5e-05
00160000,0.822031,0.521632,0.894731,0.899736,65.5685,0.523099,0.478368,0.487766,0.237598,1.5e-05
00170000,0.826941,0.521632,0.897128,0.903318,67.5526,0.538928,0.478368,0.467573,0.235423,1.5e-05
00180000,0.82019,0.521632,0.894956,0.900442,71.1645,0.567744,0.478368,0.465898,0.237724,1.2e-05
00190000,0.827554,0.521632,0.896668,0.902767,73.5809,0.587022,0.478368,0.457049,0.236448,1.5e-05
00200000,0.821111,0.521632,0.896325,0.902193,75.7193,0.604081,0.478368,0.480968,0.237337,1.3e-05
00210000,0.81927,0.521632,0.896737,0.902342,78.911,0.629544,0.478368,0.485501,0.2371,1.2e-05
00220000,0.827248,0.521632,0.897606,0.903629,80.7963,0.644585,0.478368,0.4755,0.238883,1.6e-05
00230000,0.826941,0.521632,0.89846,0.90492,83.9135,0.669454,0.478368,0.489134,0.236572,1.4e-05
00240000,0.825407,0.521632,0.897347,0.903714,86.6956,0.69165,0.478368,0.481267,0.234938,1.4e-05
00250000,0.827554,0.521632,0.896332,0.904078,91.7284,0.731801,0.478368,0.451004,0.236547,1.7e-05
00260000,0.82602,0.521632,0.896535,0.904615,94.2097,0.751596,0.478368,0.45818,0.23528,1.5e-05
00270000,0.828782,0.521632,0.896608,0.905125,96.9028,0.773082,0.478368,0.460607,0.238757,1.2e-05
00280000,0.825407,0.521632,0.895754,0.904332,100.933,0.805234,0.478368,0.476991,0.236285,1.7e-05
00290000,0.827248,0.521632,0.894098,0.903309,104.057,0.830155,0.478368,0.469123,0.237337,1.3e-05
00300000,0.826941,0.521632,0.893255,0.903813,109.259,0.871656,0.478368,0.462686,0.23707,1.4e-05
