global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.820519,0.510337,0.907639,0.91163,51.7386,0.404615,0.510337,0.45652,0.677195,1.4e-05
00020000,0.882772,0.510337,0.95269,0.955365,37.7336,0.295091,0.510337,0.488501,0.54894,1.7e-05
00030000,0.909175,0.510337,0.971794,0.973735,30.2193,0.236326,0.510337,0.553721,0.540753,1.4e-05
00040000,0.916221,0.510337,0.981252,0.982603,27.4553,0.21471,0.510337,0.581184,0.547142,1.5e-05
00050000,0.947038,0.510337,0.985806,0.986609,20.2146,0.158085,0.510337,0.535216,0.547787,1.7e-05
00060000,0.95873,0.510337,0.988973,0.989575,17.097,0.133705,0.510337,0.524965,0.556655,1.2e-05
00070000,0.960588,0.510337,0.990285,0.990686,16.1264,0.126115,0.510337,0.485527,0.570426,1.6e-05
00080000,0.963763,0.510337,0.991214,0.99155,14.8655,0.116254,0.510337,0.488321,0.556772,1.2e-05
00090000,0.966086,0.510337,0.991687,0.992183,14.1048,0.110305,0.510337,0.490947,0.555094,1.4e-05
00100000,0.968486,0.510337,0.992074,0.992687,13.329,0.104237,0.510337,0.49423,0.550567,1.4e-05
00110000,0.968177,0.510337,0.99218,0.992929,13.5544,0.106001,0.510337,0.490984,0.553607,1.3e-05
00120000,0.970112,0.510337,0.992269,0.993167,12.8959,0.100851,0.510337,0.496997,0.555363,1.4e-05
00130000,0.947735,0.510337,0.990697,0.992522,21.3338,0.166838,0.510337,0.457181,0.558161,1.5e-05
00140000,0.968564,0.510337,0.992202,0.993385,13.7667,0.107661,0.510337,0.489364,0.554279,1.2e-05
00150000,0.967867,0.510337,0.992562,0.993702,14.4208,0.112776,0.510337,0.485542,0.556978,1.2e-05
00160000,0.975377,0.510337,0.992605,0.993624,12.3734,0.0967642,0.510337,0.512486,0.551554,1.2e-05
00170000,0.969957,0.510337,0.991779,0.993343,14.3539,0.112252,0.510337,0.491763,0.556018,1.4e-05
00180000,0.971506,0.510337,0.991981,0.993608,14.1438,0.11061,0.510337,0.494057,0.541662,1.3e-05
00190000,0.971738,0.510337,0.992575,0.99399,13.909,0.108774,0.510337,0.493547,0.555005,1.5e-05
00200000,0.973132,0.510337,0.992403,0.993882,13.5617,0.106058,0.510337,0.500405,0.553944,1.2e-05
00210000,0.971583,0.510337,0.992122,0.993817,14.6843,0.114837,0.510337,0.493113,0.55028,1.6e-05
00220000,0.971738,0.510337,0.992017,0.993831,14.8603,0.116213,0.510337,0.493093,0.555139,1.4e-05
00230000,0.971041,0.510337,0.99133,0.99343,15.6062,0.122046,0.510337,0.491801,0.559176,1.3e-05
00240000,0.973984,0.510337,0.992308,0.99407,14.1524,0.110677,0.510337,0.497834,0.57123,2.4e-05
00250000,0.9753,0.510337,0.992368,0.993723,13.8185,0.108066,0.510337,0.517579,0.616116,1.4e-05
00260000,0.973132,0.510337,0.991779,0.993202,14.4072,0.112669,0.510337,0.517337,0.690056,1.3e-05
00270000,0.967093,0.510337,0.990539,0.993171,18.0359,0.141048,0.510337,0.485553,0.735999,1.5e-05
00280000,0.974526,0.510337,0.992154,0.993996,14.6227,0.114355,0.510337,0.4987,0.702017,1.3e-05
00290000,0.972048,0.510337,0.991244,0.993553,15.918,0.124485,0.510337,0.493556,0.651676,1.4e-05
00300000,0.973519,0.510337,0.99134,0.993666,15.5865,0.121892,0.510337,0.494759,0.69639,2.2e-05
