global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.842122,0.510337,0.96077,0.965123,43.5908,0.340896,0.510337,0.630056,0.588501,1.3e-05
00020000,0.913666,0.510337,0.978091,0.980837,31.9991,0.250245,0.510337,0.436307,0.460095,1.5e-05
00030000,0.946961,0.510337,0.983081,0.985835,21.9653,0.171777,0.510337,0.488419,0.472557,1.3e-05
00040000,0.948974,0.510337,0.982503,0.986372,23.9131,0.187009,0.510337,0.484487,0.465775,1.4e-05
00050000,0.951762,0.510337,0.983935,0.987576,22.9397,0.179397,0.510337,0.495647,0.470042,1.3e-05
00060000,0.954084,0.510337,0.984521,0.988086,22.2776,0.174219,0.510337,0.504452,0.473869,1.3e-05
00070000,0.948122,0.510337,0.980686,0.985479,27.3279,0.213714,0.510337,0.499547,0.476271,1.3e-05
00080000,0.952691,0.510337,0.985654,0.988043,23.2332,0.181692,0.510337,0.532793,0.470786,1.3e-05
00090000,0.958962,0.510337,0.983124,0.988633,26.4385,0.206759,0.510337,0.486568,0.473119,1.2e-05
00100000,0.957646,0.510337,0.982913,0.987727,25.4459,0.198997,0.510337,0.500784,0.47096,1.4e-05
00110000,0.947271,0.510337,0.974547,0.984086,40.5196,0.316878,0.510337,0.47044,0.47145,1.2e-05
00120000,0.959504,0.510337,0.983582,0.988081,26.5661,0.207757,0.510337,0.499552,0.466487,1.5e-05
00130000,0.935579,0.510337,0.977905,0.980902,32.2612,0.252294,0.510337,0.544019,0.47639,1.3e-05
00140000,0.946109,0.510337,0.977948,0.985618,35.8555,0.280403,0.510337,0.474167,0.477647,1.3e-05
00150000,0.964537,0.510337,0.98451,0.989303,25.2044,0.197108,0.510337,0.497455,0.471313,2.4e-05
00160000,0.952691,0.510337,0.980834,0.987076,30.7842,0.240743,0.510337,0.484078,0.46887,1.4e-05
00170000,0.959427,0.510337,0.980521,0.987652,30.2633,0.23667,0.510337,0.485402,0.469515,1.5e-05
00180000,0.958033,0.510337,0.982609,0.987864,28.5062,0.222929,0.510337,0.496802,0.46938,1.5e-05
00190000,0.954317,0.510337,0.984084,0.98676,26.4865,0.207134,0.510337,0.532557,0.466604,1.4e-05
00200000,0.965621,0.510337,0.987009,0.99055,22.3238,0.17458,0.510337,0.501949,0.461386,1.6e-05
00210000,0.939915,0.510337,0.975577,0.985014,39.7295,0.310699,0.510337,0.462302,0.463758,1.3e-05
00220000,0.963221,0.510337,0.983897,0.988586,25.2313,0.197318,0.510337,0.500733,0.490719,1.5e-05
00230000,0.960821,0.510337,0.98214,0.987974,30.1936,0.236125,0.510337,0.493902,0.48845,1.2e-05
00240000,0.966938,0.510337,0.984727,0.988856,25.6026,0.200222,0.510337,0.508319,0.550858,1.4e-05
00250000,0.957491,0.510337,0.979134,0.984647,33.2286,0.25986,0.510337,0.50835,0.560632,1.3e-05
00260000,0.962911,0.510337,0.983522,0.988096,26.4551,0.206889,0.510337,0.500646,0.645752,1.5e-05
00270000,0.965079,0.510337,0.982794,0.98823,28.8014,0.225238,0.510337,0.493621,0.676283,1.4e-05
00280000,0.967247,0.510337,0.983718,0.988863,27.952,0.218595,0.510337,0.498924,0.609508,1.3e-05
00290000,0.965776,0.510337,0.983861,0.98839,25.8147,0.20188,0.510337,0.501519,0.566564,1.8e-05
00300000,0.967635,0.510337,0.983483,0.988166,27.1481,0.212308,0.510337,0.505325,0.667682,1.6e-05
