global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.718699,0.510337,0.803502,0.810907,69.2602,0.54164,0.510337,0.548987,0.355917
00020000,0.687882,0.510337,0.847866,0.856583,73.1812,0.572304,0.510337,0.340206,0.356596
00030000,0.767247,0.510337,0.870601,0.880934,60.4181,0.472491,0.510337,0.589939,0.352683
00040000,0.793186,0.510337,0.884369,0.895519,55.7927,0.436319,0.510337,0.464597,0.351299
00050000,0.777003,0.510337,0.895505,0.906154,57.9158,0.452923,0.510337,0.620864,0.348375
00060000,0.808982,0.510337,0.904244,0.915191,51.8984,0.405864,0.510337,0.567159,0.358824
00070000,0.83012,0.510337,0.916948,0.926997,47.8918,0.374532,0.510337,0.538642,0.35645
00080000,0.837011,0.510337,0.92507,0.934231,46.2902,0.362006,0.510337,0.553724,0.349496
00090000,0.829578,0.510337,0.931493,0.940191,46.8807,0.366624,0.510337,0.590744,0.358859
00100000,0.864421,0.510337,0.939484,0.947188,41.6903,0.326034,0.510337,0.533269,0.353511
00110000,0.861943,0.510337,0.943573,0.950738,40.8281,0.31929,0.510337,0.555145,0.36269
00120000,0.860395,0.510337,0.948393,0.955117,40.4818,0.316582,0.510337,0.573069,0.356989
00130000,0.880991,0.510337,0.950728,0.956934,37.1953,0.29088,0.510337,0.500841,0.352324
00140000,0.889199,0.510337,0.955146,0.960707,35.78,0.279812,0.510337,0.497398,0.349741
00150000,0.894541,0.510337,0.957918,0.963383,34.5895,0.270503,0.510337,0.499591,0.351088
00160000,0.897329,0.510337,0.959394,0.964638,33.6494,0.263151,0.510337,0.507578,0.355126
00170000,0.903368,0.510337,0.96277,0.967388,32.3878,0.253285,0.510337,0.508782,0.354187
00180000,0.900348,0.510337,0.964503,0.969087,32.204,0.251847,0.510337,0.540873,0.348922
00190000,0.907859,0.510337,0.966872,0.970613,31.2143,0.244107,0.510337,0.477028,0.367299
00200000,0.905149,0.510337,0.968632,0.972419,30.423,0.237919,0.510337,0.545787,0.350803
00210000,0.90453,0.510337,0.969192,0.972862,30.4112,0.237827,0.510337,0.549737,0.348627
00220000,0.914131,0.510337,0.9716,0.974608,28.7428,0.22478,0.510337,0.535921,0.351582
00230000,0.921332,0.510337,0.972524,0.975588,27.518,0.215201,0.510337,0.517302,0.349171
00240000,0.921951,0.510337,0.974089,0.97688,26.8409,0.209906,0.510337,0.51833,0.348728
00250000,0.925978,0.510337,0.974446,0.977093,26.435,0.206731,0.510337,0.517629,0.35
00260000,0.928533,0.510337,0.97627,0.979122,25.7357,0.201263,0.510337,0.499008,0.354641
00270000,0.92381,0.510337,0.976481,0.97912,26.2127,0.204993,0.510337,0.541659,0.352764
00280000,0.926597,0.510337,0.975323,0.978397,25.7792,0.201603,0.510337,0.502277,0.355879
00290000,0.934417,0.510337,0.978369,0.980926,24.2425,0.189585,0.510337,0.515369,0.359756
00300000,0.932482,0.510337,0.97901,0.981137,24.1838,0.189126,0.510337,0.528304,0.349884
