global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.695935,0.510337,0.7852,0.790859,72.7965,0.569295,0.510337,0.581683,0.252303,1.2e-05
00020000,0.73736,0.510337,0.822923,0.83049,66.5118,0.520147,0.510337,0.479014,0.247973,1.4e-05
00030000,0.761595,0.510337,0.84942,0.858602,62.2832,0.487077,0.510337,0.474852,0.24674,1.3e-05
00040000,0.779249,0.510337,0.864089,0.873852,59.1514,0.462585,0.510337,0.532227,0.245872,1.5e-05
00050000,0.793031,0.510337,0.877904,0.888713,56.5477,0.442224,0.510337,0.528397,0.247818,1.4e-05
00060000,0.777236,0.510337,0.886798,0.898154,57.9588,0.453259,0.510337,0.602571,0.248146,1.2e-05
00070000,0.809292,0.510337,0.896761,0.907913,52.7915,0.412849,0.510337,0.481219,0.247412,1.5e-05
00080000,0.817809,0.510337,0.903834,0.914811,50.9097,0.398133,0.510337,0.534685,0.247441,1.3e-05
00090000,0.82439,0.510337,0.909927,0.920715,49.4361,0.386608,0.510337,0.527562,0.247958,1.2e-05
00100000,0.830739,0.510337,0.914737,0.925318,48.1436,0.3765,0.510337,0.508574,0.248085,1.4e-05
00110000,0.826945,0.510337,0.920011,0.929634,47.8518,0.374219,0.510337,0.55874,0.24993,1.4e-05
00120000,0.821448,0.510337,0.923495,0.932835,50.5307,0.395168,0.510337,0.413313,0.250196,1.3e-05
00130000,0.847619,0.510337,0.927199,0.936191,44.898,0.351119,0.510337,0.486762,0.245905,1.2e-05
00140000,0.831359,0.510337,0.928975,0.937624,46.5635,0.364144,0.510337,0.581759,0.246798,1.4e-05
00150000,0.843825,0.510337,0.933784,0.942214,44.0566,0.344539,0.510337,0.564343,0.249227,1.2e-05
00160000,0.863337,0.510337,0.937904,0.946052,41.6875,0.326012,0.510337,0.491747,0.246568,1.3e-05
00170000,0.866512,0.510337,0.940558,0.948135,41.0157,0.320758,0.510337,0.483401,0.246107,1.4e-05
00180000,0.865737,0.510337,0.941723,0.949453,40.2365,0.314664,0.510337,0.529197,0.246941,1.2e-05
00190000,0.865118,0.510337,0.944303,0.951559,39.7393,0.310776,0.510337,0.545058,0.246436,1.2e-05
00200000,0.853736,0.510337,0.947408,0.954562,42.939,0.335799,0.510337,0.422217,0.247211,1.4e-05
00210000,0.872242,0.510337,0.947417,0.95452,38.5417,0.30141,0.510337,0.53958,0.245922,1.1e-05
00220000,0.873171,0.510337,0.95022,0.956881,38.0075,0.297232,0.510337,0.549988,0.248995,1.4e-05
00230000,0.877197,0.510337,0.949775,0.956585,37.5245,0.293456,0.510337,0.538132,0.245653,1.2e-05
00240000,0.871854,0.510337,0.95057,0.957345,38.0345,0.297443,0.510337,0.556889,0.245394,1.4e-05
00250000,0.881998,0.510337,0.953418,0.959772,37.0347,0.289625,0.510337,0.466159,0.246789,1.7e-05
00260000,0.884785,0.510337,0.953188,0.959486,36.3149,0.283996,0.510337,0.482262,0.247092,1.2e-05
00270000,0.879984,0.510337,0.955064,0.961105,36.2417,0.283423,0.510337,0.553328,0.247073,1.2e-05
00280000,0.890902,0.510337,0.956983,0.962815,34.4783,0.269632,0.510337,0.523509,0.246043,1.4e-05
00290000,0.864499,0.510337,0.956938,0.962854,38.6907,0.302575,0.510337,0.592388,0.2474,1.4e-05
00300000,0.879288,0.510337,0.95862,0.964177,36.063,0.282026,0.510337,0.570304,0.24543,1.2e-05
