global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.960124,0.510337,0.988686,0.99006,16.0527,0.125538,0.510337,0.497553,0.544289,1.4e-05
00020000,0.956252,0.510337,0.98611,0.990232,22.5251,0.176154,0.510337,0.474863,0.539699,1.3e-05
00030000,0.970887,0.510337,0.99027,0.992192,15.5664,0.121735,0.510337,0.494618,0.547347,1.3e-05
00040000,0.971893,0.510337,0.989457,0.991965,16.9689,0.132703,0.510337,0.498509,0.542917,1.4e-05
00050000,0.974448,0.510337,0.990322,0.9924,16.8917,0.132099,0.510337,0.501585,0.546236,1.3e-05
00060000,0.973287,0.510337,0.988406,0.991867,20.0212,0.156573,0.510337,0.494944,0.542626,2.3e-05
00070000,0.973287,0.510337,0.98947,0.992104,18.4461,0.144255,0.510337,0.495227,0.546101,1.3e-05
00080000,0.978165,0.510337,0.990786,0.992771,17.6266,0.137847,0.510337,0.507394,0.544044,1.4e-05
00090000,0.971971,0.510337,0.986615,0.990865,23.2202,0.181591,0.510337,0.492507,0.54835,1.2e-05
00100000,0.979017,0.510337,0.991077,0.99314,16.4685,0.12879,0.510337,0.502886,0.547751,1.6e-05
00110000,0.97801,0.510337,0.990086,0.992669,19.2017,0.150164,0.510337,0.502716,0.549882,1.3e-05
00120000,0.979481,0.510337,0.991038,0.99307,17.9744,0.140566,0.510337,0.507365,0.551007,1.2e-05
00130000,0.976616,0.510337,0.991414,0.993318,17.5691,0.137397,0.510337,0.503014,0.547095,1.3e-05
00140000,0.977081,0.510337,0.988845,0.991854,21.1427,0.165344,0.510337,0.503829,0.549916,1.5e-05
00150000,0.979404,0.510337,0.989789,0.992499,19.2548,0.150579,0.510337,0.502527,0.547251,1.3e-05
00160000,0.970732,0.510337,0.986938,0.99141,25.4705,0.199189,0.510337,0.491357,0.548121,1.4e-05
00170000,0.977933,0.510337,0.989824,0.992592,20.3514,0.159155,0.510337,0.501985,0.551358,1.4e-05
00180000,0.979172,0.510337,0.990481,0.992857,18.9319,0.148054,0.510337,0.504436,0.547016,1.3e-05
00190000,0.974681,0.510337,0.988486,0.992024,22.1525,0.173241,0.510337,0.495859,0.547043,1.7e-05
00200000,0.977855,0.510337,0.989152,0.992427,22.7554,0.177955,0.510337,0.498547,0.552132,1.3e-05
00210000,0.978397,0.510337,0.990183,0.992558,20.9225,0.163621,0.510337,0.506104,0.545964,3.7e-05
00220000,0.971041,0.510337,0.98583,0.990396,27.3461,0.213856,0.510337,0.492657,0.548916,1.4e-05
00230000,0.975223,0.510337,0.988558,0.992017,26.5593,0.207704,0.510337,0.495128,0.535384,5.1e-05
00240000,0.981649,0.510337,0.990281,0.99288,24.8643,0.194448,0.510337,0.504482,0.544239,1.2e-05
00250000,0.981107,0.510337,0.990229,0.992945,21.7838,0.170357,0.510337,0.502608,0.546319,1.3e-05
00260000,0.979713,0.510337,0.989302,0.991697,26.99,0.211072,0.510337,0.511262,0.545668,1.3e-05
00270000,0.979791,0.510337,0.98886,0.991662,25.3403,0.19817,0.510337,0.508457,0.542893,1.3e-05
00280000,0.977545,0.510337,0.987194,0.99156,28.5869,0.22356,0.510337,0.497441,0.546542,1.2e-05
00290000,0.978242,0.510337,0.987155,0.991298,27.8485,0.217786,0.510337,0.500017,0.542748,1.2e-05
00300000,0.980178,0.510337,0.989241,0.992426,24.948,0.195103,0.510337,0.500593,0.544982,1.2e-05
