global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.71475,0.510337,0.791629,0.798129,70.1865,0.548884,0.510337,0.515556,0.191906
00020000,0.677739,0.510337,0.808355,0.819911,74.682,0.58404,0.510337,0.371484,0.189431
00030000,0.719164,0.510337,0.823691,0.837406,69.1794,0.541008,0.510337,0.61066,0.188002
00040000,0.745799,0.510337,0.830422,0.844953,64.5604,0.504886,0.510337,0.483127,0.18751
00050000,0.749361,0.510337,0.834529,0.849773,63.6371,0.497666,0.510337,0.520837,0.185699
00060000,0.708788,0.510337,0.834242,0.849791,70.1484,0.548586,0.510337,0.639768,0.186827
00070000,0.743167,0.510337,0.83168,0.849082,64.7251,0.506174,0.510337,0.466388,0.1871
00080000,0.740689,0.510337,0.837133,0.853664,64.6505,0.50559,0.510337,0.444746,0.187584
00090000,0.755478,0.510337,0.841314,0.857687,62.3837,0.487863,0.510337,0.493776,0.186603
00100000,0.756794,0.510337,0.84495,0.861775,62.48,0.488617,0.510337,0.469762,0.186797
00110000,0.761363,0.510337,0.846586,0.863303,61.6157,0.481858,0.510337,0.491872,0.187399
00120000,0.7482,0.510337,0.848076,0.865582,63.0928,0.493408,0.510337,0.578947,0.187531
00130000,0.746729,0.510337,0.844307,0.861269,63.9883,0.500412,0.510337,0.582183,0.187078
00140000,0.752226,0.510337,0.850321,0.867576,63.0127,0.492782,0.510337,0.436065,0.186024
00150000,0.756485,0.510337,0.853566,0.871309,61.0492,0.477427,0.510337,0.554963,0.18591
00160000,0.763995,0.510337,0.852036,0.86901,60.815,0.475595,0.510337,0.48352,0.190333
00170000,0.746419,0.510337,0.851286,0.868,64.0015,0.500515,0.510337,0.420582,0.184948
00180000,0.764382,0.510337,0.852594,0.870769,60.473,0.472921,0.510337,0.500696,0.186411
00190000,0.753775,0.510337,0.855258,0.872423,61.86,0.483768,0.510337,0.577988,0.19018
00200000,0.737747,0.510337,0.855635,0.873293,65.1393,0.509413,0.510337,0.622634,0.186774
00210000,0.744638,0.510337,0.857038,0.873824,63.505,0.496633,0.510337,0.605426,0.187198
00220000,0.756717,0.510337,0.850888,0.867662,61.6866,0.482411,0.510337,0.555333,0.18768
00230000,0.75362,0.510337,0.854392,0.873055,63.218,0.494388,0.510337,0.422723,0.186468
00240000,0.769803,0.510337,0.858145,0.87552,59.5513,0.465713,0.510337,0.50729,0.187681
00250000,0.74789,0.510337,0.856605,0.872336,63.5191,0.496743,0.510337,0.604127,0.187948
00260000,0.768254,0.510337,0.858729,0.876226,59.3502,0.46414,0.510337,0.518979,0.18754
00270000,0.759582,0.510337,0.861505,0.878979,60.615,0.474031,0.510337,0.575043,0.187382
00280000,0.766086,0.510337,0.857996,0.874913,59.8677,0.468187,0.510337,0.539047,0.188248
00290000,0.749826,0.510337,0.861796,0.879061,62.6171,0.489688,0.510337,0.605724,0.187424
00300000,0.769803,0.510337,0.860957,0.878086,59.3331,0.464007,0.510337,0.47807,0.188066
