global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.659001,0.510337,0.747737,0.749049,78.5806,0.614529,0.510337,0.60706,0.126983
00020000,0.639102,0.510337,0.768816,0.773746,80.2524,0.627603,0.510337,0.365197,0.12816
00030000,0.700736,0.510337,0.78424,0.79048,71.9339,0.562549,0.510337,0.471497,0.127175
00040000,0.708091,0.510337,0.796753,0.804565,70.6393,0.552425,0.510337,0.460175,0.126268
00050000,0.724274,0.510337,0.808364,0.816464,68.4616,0.535395,0.510337,0.540563,0.126714
00060000,0.730778,0.510337,0.817472,0.826386,67.4003,0.527095,0.510337,0.468304,0.127997
00070000,0.736895,0.510337,0.823128,0.832395,66.4047,0.519309,0.510337,0.470293,0.128558
00080000,0.743167,0.510337,0.831984,0.841737,65.7863,0.514473,0.510337,0.569592,0.128128
00090000,0.7506,0.510337,0.838148,0.848675,63.7751,0.498745,0.510337,0.482105,0.126853
00100000,0.755633,0.510337,0.844405,0.855693,63.1535,0.493884,0.510337,0.555686,0.128023
00110000,0.75571,0.510337,0.849989,0.861758,62.6041,0.489587,0.510337,0.455097,0.127663
00120000,0.768022,0.510337,0.854579,0.866511,61.2606,0.479081,0.510337,0.472211,0.126014
00130000,0.763453,0.510337,0.857096,0.869062,61.3416,0.479714,0.510337,0.565679,0.126383
00140000,0.744251,0.510337,0.860932,0.873437,64.1017,0.501299,0.510337,0.617407,0.125865
00150000,0.775765,0.510337,0.862654,0.875317,59.4443,0.464876,0.510337,0.538501,0.125499
00160000,0.774371,0.510337,0.865451,0.878176,59.8049,0.467696,0.510337,0.456509,0.127711
00170000,0.759195,0.510337,0.867973,0.88061,61.254,0.479028,0.510337,0.597281,0.126108
00180000,0.783895,0.510337,0.869643,0.8823,57.8299,0.452251,0.510337,0.507143,0.125162
00190000,0.78072,0.510337,0.871523,0.883926,58.766,0.459572,0.510337,0.453377,0.127524
00200000,0.782811,0.510337,0.872934,0.885523,57.9178,0.452939,0.510337,0.551369,0.1248
00210000,0.778087,0.510337,0.874293,0.886813,59.2359,0.463246,0.510337,0.435075,0.125267
00220000,0.7729,0.510337,0.875341,0.887663,60.3091,0.471639,0.510337,0.417874,0.124777
00230000,0.77832,0.510337,0.876182,0.888786,59.3032,0.463772,0.510337,0.428578,0.124455
00240000,0.770499,0.510337,0.877969,0.890236,59.4345,0.4648,0.510337,0.598254,0.124819
00250000,0.78405,0.510337,0.877902,0.89047,58.0343,0.453849,0.510337,0.442374,0.125942
00260000,0.78614,0.510337,0.880394,0.892736,56.6013,0.442643,0.510337,0.558007,0.12508
00270000,0.784592,0.510337,0.880287,0.892092,57.1515,0.446946,0.510337,0.570771,0.12626
00280000,0.795199,0.510337,0.881844,0.894044,55.9951,0.437902,0.510337,0.468412,0.12495
00290000,0.791483,0.510337,0.882855,0.894876,55.4229,0.433428,0.510337,0.542019,0.125276
00300000,0.78041,0.510337,0.883927,0.896145,57.4941,0.449625,0.510337,0.589009,0.124907
