global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.971196,0.510337,0.991696,0.992459,13.8078,0.107982,0.510337,0.495192,0.476596,1.3e-05
00020000,0.971274,0.510337,0.992131,0.992963,15.0961,0.118057,0.510337,0.494142,0.479018,1.2e-05
00030000,0.974526,0.510337,0.992857,0.993657,14.4374,0.112906,0.510337,0.496783,0.484686,1.2e-05
00040000,0.976849,0.510337,0.992649,0.993963,16.1212,0.126074,0.510337,0.496675,0.482768,1.5e-05
00050000,0.977468,0.510337,0.992802,0.993892,16.7133,0.130704,0.510337,0.503454,0.478596,1.7e-05
00060000,0.978862,0.510337,0.99295,0.993931,17.3689,0.135831,0.510337,0.503383,0.472917,1.4e-05
00070000,0.980101,0.510337,0.992553,0.993997,18.6904,0.146165,0.510337,0.50142,0.471286,1.3e-05
00080000,0.97832,0.510337,0.992582,0.994049,20.1105,0.157272,0.510337,0.499326,0.473153,1.3e-05
00090000,0.97863,0.510337,0.991597,0.993437,22.3509,0.174792,0.510337,0.501513,0.474237,1.6e-05
00100000,0.980333,0.510337,0.992362,0.994078,21.5999,0.168919,0.510337,0.502177,0.48442,1.5e-05
00110000,0.980643,0.510337,0.992868,0.994171,24.4016,0.190829,0.510337,0.50365,0.479214,1.3e-05
00120000,0.981417,0.510337,0.993004,0.994351,28.1875,0.220437,0.510337,0.503879,0.476425,1.2e-05
00130000,0.980333,0.510337,0.992051,0.993749,22.2394,0.17392,0.510337,0.502323,0.476911,1.3e-05
00140000,0.981959,0.510337,0.992504,0.993998,23.2678,0.181963,0.510337,0.502529,0.477948,1.3e-05
00150000,0.98134,0.510337,0.99273,0.994229,26.2092,0.204965,0.510337,0.502833,0.479788,1.4e-05
00160000,0.981804,0.510337,0.992892,0.994565,26.6196,0.208175,0.510337,0.503132,0.475927,1.2e-05
00170000,0.98072,0.510337,0.992481,0.994059,28.4058,0.222144,0.510337,0.50326,0.479994,1.4e-05
00180000,0.980488,0.510337,0.991969,0.993607,30.7816,0.240723,0.510337,0.504357,0.478068,1.2e-05
00190000,0.981727,0.510337,0.99279,0.994156,25.7764,0.201581,0.510337,0.502791,0.477039,1.7e-05
00200000,0.982656,0.510337,0.992517,0.994024,27.6852,0.216509,0.510337,0.504575,0.481075,1.3e-05
00210000,0.981494,0.510337,0.992377,0.994125,32.011,0.250337,0.510337,0.502435,0.472723,2.3e-05
00220000,0.981107,0.510337,0.992314,0.994146,34.1493,0.26706,0.510337,0.502523,0.480039,1.2e-05
00230000,0.98103,0.510337,0.991018,0.99342,31.2147,0.24411,0.510337,0.50012,0.47892,1.5e-05
00240000,0.980643,0.510337,0.990877,0.993383,31.698,0.24789,0.510337,0.49984,0.471357,1.4e-05
00250000,0.981572,0.510337,0.991095,0.993363,34.1703,0.267224,0.510337,0.501882,0.479383,1.4e-05
00260000,0.982424,0.510337,0.991175,0.993579,34.0583,0.266349,0.510337,0.501529,0.480344,1.6e-05
00270000,0.982191,0.510337,0.991448,0.993562,37.2568,0.291362,0.510337,0.502415,0.483496,1.4e-05
00280000,0.982733,0.510337,0.992134,0.99401,37.3183,0.291843,0.510337,0.503313,0.484156,1.4e-05
00290000,0.981649,0.510337,0.991021,0.99345,40.7225,0.318465,0.510337,0.501249,0.483855,1.2e-05
00300000,0.981804,0.510337,0.992018,0.993739,45.1896,0.353399,0.510337,0.505713,0.47768,1.4e-05
