global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.610617,0.521632,0.665006,0.636775,82.0425,0.654527,0.478368,0.477812,0.137815
00020000,0.624118,0.521632,0.681382,0.654189,80.3794,0.64126,0.478368,0.47665,0.13584
00030000,0.63455,0.521632,0.697785,0.669229,79.2418,0.632184,0.478368,0.469411,0.138225
00040000,0.650506,0.521632,0.711843,0.681381,78.2284,0.624099,0.478368,0.472357,0.136024
00050000,0.658177,0.521632,0.722404,0.690605,77.403,0.617514,0.478368,0.482334,0.136167
00060000,0.667383,0.521632,0.730565,0.698453,76.7543,0.612339,0.478368,0.477606,0.137701
00070000,0.671372,0.521632,0.735629,0.704228,76.2711,0.608484,0.478368,0.48241,0.136527
00080000,0.671372,0.521632,0.739975,0.709541,75.9181,0.605667,0.478368,0.465356,0.13568
00090000,0.680884,0.521632,0.743447,0.714167,75.5055,0.602376,0.478368,0.484359,0.136557
00100000,0.684259,0.521632,0.746723,0.71856,75.1979,0.599922,0.478368,0.464922,0.137803
00110000,0.691623,0.521632,0.749188,0.722584,74.8473,0.597125,0.478368,0.47952,0.135909
00120000,0.688862,0.521632,0.751825,0.726601,74.5682,0.594898,0.478368,0.468906,0.138921
00130000,0.696533,0.521632,0.753797,0.729996,74.3091,0.592831,0.478368,0.482912,0.13816
00140000,0.699601,0.521632,0.756212,0.733498,74.0269,0.59058,0.478368,0.479673,0.135523
00150000,0.700522,0.521632,0.758241,0.736912,73.7959,0.588737,0.478368,0.486428,0.134908
00160000,0.70267,0.521632,0.760302,0.740072,73.5534,0.586803,0.478368,0.489116,0.135499
00170000,0.704204,0.521632,0.7623,0.743125,73.2835,0.584649,0.478368,0.483694,0.137397
00180000,0.705738,0.521632,0.764489,0.746052,73.0685,0.582934,0.478368,0.464395,0.13477
00190000,0.708193,0.521632,0.766162,0.748692,72.7925,0.580732,0.478368,0.479186,0.135672
00200000,0.708806,0.521632,0.767456,0.750994,72.598,0.57918,0.478368,0.480595,0.140696
00210000,0.713102,0.521632,0.769419,0.753437,72.3879,0.577504,0.478368,0.486191,0.136083
00220000,0.707886,0.521632,0.770455,0.755242,72.2691,0.576556,0.478368,0.462608,0.139209
00230000,0.70942,0.521632,0.772122,0.757454,71.9946,0.574367,0.478368,0.470329,0.138729
00240000,0.710341,0.521632,0.773423,0.759487,71.8217,0.572987,0.478368,0.471127,0.139643
00250000,0.712488,0.521632,0.774585,0.760926,71.6413,0.571547,0.478368,0.478792,0.136443
00260000,0.710954,0.521632,0.775657,0.763041,71.5765,0.571031,0.478368,0.459209,0.14373
00270000,0.713102,0.521632,0.777044,0.764778,71.38,0.569463,0.478368,0.460008,0.141712
00280000,0.71525,0.521632,0.778237,0.765945,71.1216,0.567402,0.478368,0.472242,0.144332
00290000,0.716171,0.521632,0.779475,0.767249,70.9678,0.566175,0.478368,0.485771,0.136695
00300000,0.714023,0.521632,0.780636,0.768522,70.9554,0.566076,0.478368,0.499899,0.134318
