global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.67983,0.510337,0.761596,0.764174,75.445,0.590007,0.510337,0.572876,0.156062
00020000,0.703833,0.510337,0.788271,0.794876,71.5077,0.559216,0.510337,0.466961,0.170444
00030000,0.70724,0.510337,0.813171,0.821414,70.1955,0.548954,0.510337,0.597684,0.175676
00040000,0.72288,0.510337,0.831214,0.840315,67.674,0.529236,0.510337,0.419604,0.168561
00050000,0.757801,0.510337,0.846486,0.856514,63.3347,0.4953,0.510337,0.562604,0.161099
00060000,0.755014,0.510337,0.855679,0.866458,62.7934,0.491067,0.510337,0.587164,0.174896
00070000,0.75935,0.510337,0.866084,0.876681,62.2099,0.486504,0.510337,0.416325,0.170809
00080000,0.783972,0.510337,0.870591,0.881215,57.921,0.452963,0.510337,0.482121,0.170158
00090000,0.772977,0.510337,0.876365,0.887298,59.0634,0.461898,0.510337,0.58839,0.158165
00100000,0.792257,0.510337,0.881431,0.892358,55.6791,0.43543,0.510337,0.535836,0.153998
00110000,0.788463,0.510337,0.884,0.895137,56.7325,0.443669,0.510337,0.443296,0.154085
00120000,0.794735,0.510337,0.889282,0.900194,55.3504,0.43286,0.510337,0.45006,0.154342
00130000,0.79125,0.510337,0.892817,0.903757,56.1374,0.439015,0.510337,0.425592,0.155282
00140000,0.797987,0.510337,0.895143,0.906009,54.7226,0.427951,0.510337,0.438609,0.155538
00150000,0.810221,0.510337,0.898733,0.909692,52.2195,0.408376,0.510337,0.473387,0.1544
00160000,0.814479,0.510337,0.90106,0.911683,51.0595,0.399304,0.510337,0.523287,0.159523
00170000,0.815408,0.510337,0.90335,0.913999,50.6088,0.395779,0.510337,0.521882,0.153331
00180000,0.805575,0.510337,0.903747,0.914899,52.6906,0.41206,0.510337,0.581302,0.154665
00190000,0.822222,0.510337,0.90783,0.918281,49.8202,0.389612,0.510337,0.477748,0.158572
00200000,0.810918,0.510337,0.909519,0.919999,51.0855,0.399507,0.510337,0.577734,0.15454
00210000,0.807975,0.510337,0.909089,0.919709,51.7126,0.404411,0.510337,0.58574,0.154906
00220000,0.81417,0.510337,0.913173,0.923138,50.6169,0.395843,0.510337,0.582117,0.154525
00230000,0.828494,0.510337,0.914527,0.924675,47.9443,0.374942,0.510337,0.536711,0.156252
00240000,0.817112,0.510337,0.91589,0.925574,51.451,0.402366,0.510337,0.420693,0.154853
00250000,0.825087,0.510337,0.91791,0.927556,48.3943,0.378461,0.510337,0.566787,0.155318
00260000,0.834301,0.510337,0.918481,0.928242,47.2313,0.369366,0.510337,0.474292,0.155207
00270000,0.833449,0.510337,0.920829,0.930165,48.1357,0.376438,0.510337,0.446724,0.155785
00280000,0.828649,0.510337,0.923367,0.932428,49.0648,0.383704,0.510337,0.42737,0.155321
00290000,0.837553,0.510337,0.923025,0.932426,46.8607,0.366468,0.510337,0.457547,0.156603
00300000,0.835153,0.510337,0.923766,0.933007,46.1533,0.360935,0.510337,0.553584,0.154494
