global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.580101,0.510337,0.736391,0.746709,83.9553,0.656561,0.510337,0.609032,0.732353,1.5e-05
00020000,0.63283,0.510337,0.743927,0.751698,81.2802,0.635641,0.510337,0.600853,0.725268,1.3e-05
00030000,0.63252,0.510337,0.741962,0.752432,81.5513,0.637761,0.510337,0.435439,0.727679,1.3e-05
00040000,0.666279,0.510337,0.742308,0.753104,80.277,0.627795,0.510337,0.529292,0.715999,1.3e-05
00050000,0.632211,0.510337,0.752519,0.765815,82.8979,0.648291,0.510337,0.44445,0.725197,1.4e-05
00060000,0.655981,0.510337,0.761421,0.773019,79.967,0.625371,0.510337,0.434224,0.720397,1.1e-05
00070000,0.646535,0.510337,0.697265,0.745227,83.5513,0.653401,0.510337,0.449971,0.723467,3.6e-05
00080000,0.67108,0.510337,0.747486,0.771222,82.9375,0.648601,0.510337,0.544062,0.736026,1.5e-05
00090000,0.557724,0.510337,0.739964,0.77228,86.0018,0.672565,0.510337,0.43177,0.728198,1.7e-05
00100000,0.528223,0.510337,0.73307,0.77158,88.6626,0.693374,0.510337,0.374207,0.724364,1.2e-05
00110000,0.606659,0.510337,0.751267,0.777759,82.8979,0.648292,0.510337,0.431264,0.725932,1.5e-05
00120000,0.628494,0.510337,0.747938,0.77527,83.3714,0.651994,0.510337,0.461916,0.723502,1.4e-05
00130000,0.677662,0.510337,0.760125,0.783236,80.4566,0.6292,0.510337,0.492649,0.725126,1.4e-05
00140000,0.661634,0.510337,0.759552,0.781906,81.8889,0.640401,0.510337,0.482401,0.725408,1.2e-05
00150000,0.631359,0.510337,0.755226,0.783432,81.7317,0.639171,0.510337,0.427867,0.716468,1.6e-05
00160000,0.629113,0.510337,0.758047,0.780142,81.6302,0.638378,0.510337,0.437096,0.726732,1.4e-05
00170000,0.679055,0.510337,0.730769,0.770663,83.686,0.654455,0.510337,0.511449,0.722599,1.4e-05
00180000,0.691212,0.510337,0.744417,0.77647,81.4389,0.636882,0.510337,0.523207,0.723085,1.2e-05
00190000,0.692605,0.510337,0.726485,0.772701,83.4702,0.652767,0.510337,0.520088,0.714992,1.4e-05
00200000,0.508711,0.510337,0.697998,0.76218,90.4386,0.707263,0.510337,0.368949,0.726914,1.6e-05
00210000,0.557956,0.510337,0.737898,0.783515,86.0442,0.672897,0.510337,0.412468,0.717192,1.4e-05
00220000,0.679288,0.510337,0.74525,0.779485,83.7746,0.655148,0.510337,0.517469,0.727925,1.4e-05
00230000,0.516686,0.510337,0.750039,0.790373,88.4835,0.691973,0.510337,0.373883,0.720372,1.6e-05
00240000,0.630972,0.510337,0.724673,0.77467,84.369,0.659796,0.510337,0.479445,0.717244,1.5e-05
00250000,0.527449,0.510337,0.756023,0.792453,86.9228,0.679768,0.510337,0.390922,0.715372,1.3e-05
00260000,0.680294,0.510337,0.761365,0.789273,80.9665,0.633187,0.510337,0.563288,0.72703,1.6e-05
00270000,0.682462,0.510337,0.741013,0.770636,81.4401,0.636891,0.510337,0.528282,0.71683,1.3e-05
00280000,0.549981,0.510337,0.768419,0.795608,86.0341,0.672818,0.510337,0.387006,0.716723,1.5e-05
00290000,0.521332,0.510337,0.745479,0.786649,89.7968,0.702244,0.510337,0.346479,0.720653,2.3e-05
00300000,0.514673,0.510337,0.711205,0.76502,87.6294,0.685294,0.510337,0.405743,0.724292,1.5e-05
