global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.977629,0.731544,0.989583,0.99238,14.4277,0.112968,0.268456,0.247166,0.256922,2.1e-05
00020000,0.978747,0.731544,0.985417,0.989332,18.5854,0.145523,0.268456,0.247306,0.252083,1.8e-05
00030000,0.978747,0.731544,0.977083,0.983235,22.4035,0.175419,0.268456,0.24738,0.250477,1.5e-05
00040000,0.978747,0.731544,0.972917,0.980187,24.9756,0.195559,0.268456,0.247322,0.250826,1.6e-05
00050000,0.978747,0.731544,0.972917,0.980187,25.8405,0.202331,0.268456,0.247305,0.253831,1.7e-05
00060000,0.978747,0.731544,0.970833,0.978663,26.2872,0.205828,0.268456,0.247296,0.255098,1.6e-05
00070000,0.978747,0.731544,0.970833,0.978663,26.5878,0.208182,0.268456,0.247291,0.252839,1.9e-05
00080000,0.978747,0.731544,0.970833,0.978663,26.8157,0.209966,0.268456,0.247286,0.250455,1.6e-05
00090000,0.978747,0.731544,0.970833,0.978663,26.9981,0.211395,0.268456,0.247282,0.251014,1.5e-05
00100000,0.978747,0.731544,0.970833,0.978663,27.1509,0.212591,0.268456,0.247277,0.250624,1.6e-05
00110000,0.978747,0.731544,0.970833,0.978663,27.2813,0.213612,0.268456,0.247274,0.254049,1.3e-05
00120000,0.978747,0.731544,0.970833,0.978663,27.3945,0.214499,0.268456,0.247271,0.257076,2e-05
00130000,0.978747,0.731544,0.970833,0.978663,27.4965,0.215297,0.268456,0.247268,0.254043,1.4e-05
00140000,0.978747,0.731544,0.970833,0.978663,27.5881,0.216014,0.268456,0.247266,0.252369,1.7e-05
00150000,0.978747,0.731544,0.970833,0.978663,27.6716,0.216668,0.268456,0.247264,0.257922,1.8e-05
00160000,0.978747,0.731544,0.970833,0.978663,27.7484,0.217269,0.268456,0.247263,0.249698,2e-05
00170000,0.978747,0.731544,0.970833,0.978663,27.8194,0.217825,0.268456,0.247261,0.253624,1.5e-05
00180000,0.978747,0.731544,0.970833,0.978663,27.8846,0.218336,0.268456,0.24726,0.252031,1.4e-05
00190000,0.978747,0.731544,0.970833,0.978663,27.9447,0.218807,0.268456,0.247259,0.251561,1.5e-05
00200000,0.978747,0.731544,0.970833,0.978663,28.0013,0.21925,0.268456,0.247258,0.256544,1.6e-05
00210000,0.978747,0.731544,0.970833,0.978663,28.0552,0.219671,0.268456,0.247257,0.25323,1.5e-05
00220000,0.978747,0.731544,0.96875,0.977139,28.1075,0.220081,0.268456,0.247256,0.255717,1.5e-05
00230000,0.978747,0.731544,0.96875,0.977139,28.1582,0.220478,0.268456,0.247254,0.251202,1.5e-05
00240000,0.978747,0.731544,0.96875,0.977139,28.207,0.22086,0.268456,0.247253,0.25313,1.4e-05
00250000,0.978747,0.731544,0.96875,0.977139,28.2532,0.221222,0.268456,0.247252,0.250972,1.6e-05
00260000,0.978747,0.731544,0.96875,0.977139,28.2973,0.221568,0.268456,0.247252,0.25379,2.3e-05
00270000,0.978747,0.731544,0.96875,0.977139,28.3383,0.221889,0.268456,0.247252,0.254058,1.4e-05
00280000,0.978747,0.731544,0.96875,0.977139,28.3768,0.22219,0.268456,0.247252,0.250594,1.6e-05
00290000,0.978747,0.731544,0.96875,0.977139,28.4127,0.222471,0.268456,0.247252,0.25154,2.2e-05
00300000,0.978747,0.731544,0.96875,0.977139,28.4464,0.222734,0.268456,0.247253,0.249818,3e-05
