global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.951607,0.510337,0.98585,0.987422,38.4272,0.151745,0.510337,0.495771,0.447189,1.32272
00020000,0.960743,0.510337,0.98778,0.98977,38.8539,0.15343,0.510337,0.503271,0.441654,1.25059
00030000,0.962756,0.510337,0.985882,0.98927,49.6152,0.195925,0.510337,0.492928,0.432753,1.25228
00040000,0.960898,0.510337,0.985596,0.988677,56.2029,0.221939,0.510337,0.512463,0.427969,1.24865
00050000,0.96144,0.510337,0.984186,0.988446,64.244,0.253693,0.510337,0.502396,0.435827,1.25415
00060000,0.962679,0.510337,0.982551,0.988045,71.5296,0.282463,0.510337,0.493077,0.441573,1.26068
00070000,0.96144,0.510337,0.982332,0.987556,75.2954,0.297334,0.510337,0.499155,0.440116,1.28415
00080000,0.963995,0.510337,0.982802,0.988144,76.8078,0.303306,0.510337,0.497511,0.425793,1.28528
00090000,0.955788,0.510337,0.97988,0.985175,84.4707,0.333566,0.510337,0.5058,0.421337,1.31189
00100000,0.962989,0.510337,0.981639,0.986676,85.1962,0.336431,0.510337,0.509436,0.43322,1.1593
00110000,0.968486,0.510337,0.982855,0.988479,81.5816,0.322157,0.510337,0.498429,0.439051,1.1629
00120000,0.95664,0.510337,0.97624,0.98534,107.025,0.42263,0.510337,0.480541,0.436516,1.17027
00130000,0.96717,0.510337,0.982109,0.987873,86.1222,0.340088,0.510337,0.499296,0.437701,1.30314
00140000,0.965312,0.510337,0.981348,0.98735,89.9868,0.355349,0.510337,0.49732,0.430293,1.17534
00150000,0.964615,0.510337,0.981876,0.987494,93.8324,0.370534,0.510337,0.500737,0.430269,1.17263
00160000,0.968719,0.510337,0.982192,0.988234,91.3304,0.360654,0.510337,0.495885,0.426782,1.3194
00170000,0.967557,0.510337,0.98127,0.987464,92.6766,0.36597,0.510337,0.498418,0.434888,1.1745
00180000,0.967867,0.510337,0.98184,0.987184,90.5263,0.357479,0.510337,0.505527,0.428154,1.35037
00190000,0.968099,0.510337,0.982901,0.987418,93.1262,0.367746,0.510337,0.510381,0.423703,1.15544
00200000,0.96748,0.510337,0.982805,0.988224,95.1447,0.375717,0.510337,0.502395,0.432428,1.17389
00210000,0.964537,0.510337,0.980641,0.986998,101.753,0.401811,0.510337,0.49478,0.434205,1.1653
00220000,0.968177,0.510337,0.983081,0.988262,94.64,0.373723,0.510337,0.5011,0.42721,1.16498
00230000,0.968254,0.510337,0.981668,0.988064,97.6418,0.385577,0.510337,0.495766,0.434151,1.16557
00240000,0.967093,0.510337,0.980933,0.987063,99.3362,0.392268,0.510337,0.49829,0.435655,1.6647
00250000,0.965466,0.510337,0.978971,0.986911,108.401,0.428064,0.510337,0.488342,0.450579,1.21732
00260000,0.968099,0.510337,0.981828,0.987675,100.918,0.398516,0.510337,0.499236,0.444789,1.49608
00270000,0.967867,0.510337,0.982162,0.986868,102.733,0.405684,0.510337,0.508374,0.443443,1.19612
00280000,0.96957,0.510337,0.982552,0.988309,102.8,0.405946,0.510337,0.499847,0.44379,1.22303
00290000,0.969106,0.510337,0.981923,0.987445,104.223,0.411567,0.510337,0.500864,0.443592,1.52188
00300000,0.968796,0.510337,0.9809,0.987262,106.693,0.421322,0.510337,0.497228,0.448845,1.20013
