global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.780608,0.521632,0.860491,0.874596,61.3436,0.489393,0.478368,0.420094,0.919824,1.3e-05
00020000,0.837987,0.521632,0.902918,0.914768,55.1952,0.440342,0.478368,0.439399,0.925195,1.4e-05
00030000,0.850874,0.521632,0.91429,0.925819,55.9448,0.446323,0.478368,0.412458,0.926877,1.5e-05
00040000,0.873888,0.521632,0.930011,0.940676,49.9218,0.398271,0.478368,0.461801,0.909039,1.2e-05
00050000,0.875115,0.521632,0.932192,0.939407,52.8624,0.421731,0.478368,0.458388,0.928375,1.5e-05
00060000,0.880331,0.521632,0.931446,0.940512,53.6487,0.428004,0.478368,0.453851,0.923809,1.3e-05
00070000,0.887082,0.521632,0.938882,0.947366,57.0169,0.454876,0.478368,0.46665,0.927775,1.3e-05
00080000,0.891071,0.521632,0.940391,0.947882,52.1792,0.416281,0.478368,0.457761,0.924512,1.2e-05
00090000,0.897208,0.521632,0.941212,0.949224,51.5913,0.411591,0.478368,0.456007,0.922548,1.3e-05
00100000,0.89598,0.521632,0.943285,0.949885,50.4818,0.402739,0.478368,0.452602,0.930908,1.4e-05
00110000,0.887696,0.521632,0.940387,0.948925,60.3232,0.481253,0.478368,0.434489,0.922768,1.5e-05
00120000,0.896901,0.521632,0.942454,0.951466,58.1073,0.463574,0.478368,0.441829,0.917568,1.4e-05
00130000,0.888923,0.521632,0.937333,0.947273,72.1274,0.575426,0.478368,0.423633,0.940823,2.1e-05
00140000,0.899662,0.521632,0.944926,0.952248,55.7029,0.444393,0.478368,0.453638,1.00566,1.6e-05
00150000,0.88923,0.521632,0.940767,0.949991,58.7448,0.468661,0.478368,0.438151,0.997766,1.8e-05
00160000,0.896594,0.521632,0.940079,0.950382,58.6132,0.467611,0.478368,0.432907,0.983785,1.6e-05
00170000,0.89598,0.521632,0.942243,0.951237,65.7473,0.524526,0.478368,0.434929,0.978298,1.4e-05
00180000,0.893526,0.521632,0.940369,0.950507,63.5395,0.506912,0.478368,0.443313,0.990964,1.3e-05
00190000,0.894753,0.521632,0.944582,0.953846,56.5494,0.451146,0.478368,0.426192,0.994201,1.5e-05
00200000,0.902424,0.521632,0.944251,0.953846,63.8067,0.509044,0.478368,0.443804,0.934585,1.4e-05
00210000,0.901197,0.521632,0.945896,0.955372,55.6641,0.444083,0.478368,0.430089,0.932121,1.6e-05
00220000,0.89598,0.521632,0.941233,0.94987,67.2367,0.536408,0.478368,0.451826,0.927258,1.8e-05
00230000,0.898742,0.521632,0.945391,0.955193,55.5376,0.443074,0.478368,0.432537,0.919452,1.3e-05
00240000,0.898435,0.521632,0.946247,0.957071,61.7476,0.492617,0.478368,0.428563,0.933996,2e-05
00250000,0.899662,0.521632,0.945797,0.954733,65.7332,0.524413,0.478368,0.444242,0.942297,1.5e-05
00260000,0.894753,0.521632,0.9447,0.952292,59.5091,0.474758,0.478368,0.440142,0.925329,1.3e-05
00270000,0.903958,0.521632,0.946793,0.954089,60.6771,0.484076,0.478368,0.443671,0.927814,1.3e-05
00280000,0.90089,0.521632,0.944794,0.953691,63.1205,0.50357,0.478368,0.455684,0.92856,1.7e-05
00290000,0.903651,0.521632,0.943721,0.954406,70.4283,0.56187,0.478368,0.439725,0.934045,1.3e-05
00300000,0.902731,0.521632,0.942772,0.953867,71.9588,0.574081,0.478368,0.436305,0.948222,1.5e-05
