global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.95935,0.510337,0.984096,0.987996,26.6417,0.208348,0.510337,0.498697,0.222776
00020000,0.959504,0.510337,0.982781,0.987373,32.8536,0.256927,0.510337,0.494788,0.233607
00030000,0.959659,0.510337,0.980878,0.986557,37.4023,0.2925,0.510337,0.496081,0.219642
00040000,0.959504,0.510337,0.979303,0.985484,40.7153,0.318409,0.510337,0.497351,0.219319
00050000,0.959969,0.510337,0.979572,0.986524,44.0082,0.34416,0.510337,0.490872,0.219101
00060000,0.959737,0.510337,0.97918,0.98548,43.997,0.344073,0.510337,0.498054,0.218946
00070000,0.958653,0.510337,0.976212,0.984232,49.94,0.390549,0.510337,0.490663,0.21668
00080000,0.958266,0.510337,0.976771,0.984255,51.4515,0.40237,0.510337,0.494676,0.219533
00090000,0.960976,0.510337,0.979925,0.986434,47.4897,0.371387,0.510337,0.497731,0.221025
00100000,0.959892,0.510337,0.978691,0.985749,49.0572,0.383645,0.510337,0.493679,0.217834
00110000,0.96113,0.510337,0.979272,0.984927,46.1241,0.360707,0.510337,0.504565,0.21737
00120000,0.961285,0.510337,0.978995,0.985427,46.8286,0.366217,0.510337,0.498336,0.217387
00130000,0.95935,0.510337,0.9769,0.984738,51.2974,0.401165,0.510337,0.494374,0.220272
00140000,0.961672,0.510337,0.978467,0.985549,50.9269,0.398267,0.510337,0.494676,0.221676
00150000,0.959814,0.510337,0.976339,0.983988,53.9197,0.421672,0.510337,0.496848,0.222001
00160000,0.962369,0.510337,0.97774,0.984652,51.3817,0.401823,0.510337,0.499507,0.224173
00170000,0.961827,0.510337,0.978705,0.985608,51.9302,0.406113,0.510337,0.495786,0.219785
00180000,0.962137,0.510337,0.979295,0.985654,49.2138,0.38487,0.510337,0.499681,0.220521
00190000,0.959892,0.510337,0.978683,0.985132,53.7771,0.420556,0.510337,0.49754,0.222841
00200000,0.961518,0.510337,0.978063,0.984158,54.4351,0.425702,0.510337,0.506998,0.22063
00210000,0.959969,0.510337,0.976019,0.984171,57.6033,0.450479,0.510337,0.493093,0.220847
00220000,0.960511,0.510337,0.97705,0.984388,56.9767,0.445578,0.510337,0.497035,0.219839
00230000,0.96384,0.510337,0.978904,0.985138,55.4935,0.433979,0.510337,0.501586,0.215897
00240000,0.961053,0.510337,0.977211,0.984584,56.9299,0.445213,0.510337,0.498007,0.218707
00250000,0.959195,0.510337,0.975101,0.983471,62.3905,0.487917,0.510337,0.49405,0.220601
00260000,0.957569,0.510337,0.974233,0.983891,66.4586,0.51973,0.510337,0.487321,0.218585
00270000,0.963066,0.510337,0.975584,0.98374,62.9104,0.491982,0.510337,0.495431,0.220742
00280000,0.960124,0.510337,0.97453,0.983132,66.6033,0.520862,0.510337,0.494483,0.221528
00290000,0.960201,0.510337,0.975109,0.983639,66.3926,0.519214,0.510337,0.493119,0.22213
00300000,0.962369,0.510337,0.977344,0.984635,58.3215,0.456095,0.510337,0.498601,0.220127
