global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time
00010000,0.510337,0.510337,0.501441,0.755874,91.0112,0.711741,0.510337,0.608463,1.61933
00020000,0.510337,0.510337,0.501441,0.755874,90.4669,0.707484,0.510337,0.597314,1.63629
00030000,0.510337,0.510337,0.501441,0.755874,90.1467,0.70498,0.510337,0.590212,1.65618
00040000,0.510337,0.510337,0.500379,0.755354,88.6016,0.692897,0.510337,0.518655,1.60754
00050000,0.491134,0.510337,0.501441,0.755874,91.5246,0.715756,0.510337,0.402317,1.64423
00060000,0.510337,0.510337,0.501972,0.756134,91.01,0.711731,0.510337,0.609133,1.61718
00070000,0.490979,0.510337,0.50129,0.7558,88.8302,0.694684,0.510337,0.474064,1.64915
00080000,0.510337,0.510337,0.501365,0.755837,88.4917,0.692037,0.510337,0.512786,1.63557
00090000,0.491057,0.510337,0.501365,0.755837,88.6402,0.693199,0.510337,0.486133,1.63741
00100000,0.491134,0.510337,0.501441,0.755874,88.6475,0.693255,0.510337,0.485192,1.70024
00110000,0.510337,0.510337,0.501821,0.75606,89.8673,0.702795,0.510337,0.584154,1.63932
00120000,0.510337,0.510337,0.501821,0.75606,89.9287,0.703275,0.510337,0.585595,1.63803
00130000,0.491212,0.510337,0.501517,0.755911,90.4698,0.707506,0.510337,0.422655,1.67308
00140000,0.510337,0.510337,0.502956,0.744509,89.4014,0.699152,0.510337,0.57293,1.65203
00150000,0.510337,0.510337,0.501897,0.756097,90.8703,0.710639,0.510337,0.606563,1.66508
00160000,0.510337,0.510337,0.502883,0.75658,88.3744,0.69112,0.510337,0.514838,1.64591
00170000,0.491599,0.510337,0.501897,0.756097,91.9706,0.719243,0.510337,0.394233,1.66238
00180000,0.490979,0.510337,0.50129,0.7558,91.1224,0.71261,0.510337,0.409796,1.6482
00190000,0.510337,0.510337,0.50129,0.7558,90.4754,0.707551,0.510337,0.597431,1.68607
00200000,0.510337,0.510337,0.502579,0.756431,88.9845,0.695891,0.510337,0.558585,1.65003
00210000,0.510337,0.510337,0.501897,0.756097,89.7578,0.701939,0.510337,0.581383,1.63718
00220000,0.490979,0.510337,0.50129,0.7558,92.2037,0.721066,0.510337,0.391341,1.63187
00230000,0.490979,0.510337,0.50129,0.7558,92.1798,0.72088,0.510337,0.391716,1.66734
00240000,0.491212,0.510337,0.501669,0.755986,89.5776,0.70053,0.510337,0.44483,1.64903
00250000,0.510337,0.510337,0.51068,0.741026,92.1953,0.721001,0.510337,0.60778,1.65179
00260000,0.510337,0.510337,0.502124,0.756209,90.5619,0.708227,0.510337,0.600781,1.64071
00270000,0.491212,0.510337,0.501669,0.755986,89.5511,0.700322,0.510337,0.44561,1.63726
00280000,0.490979,0.510337,0.50129,0.7558,90.5061,0.707791,0.510337,0.422182,1.63956
00290000,0.510337,0.510337,0.501972,0.756134,88.685,0.693549,0.510337,0.541231,1.66229
00300000,0.491444,0.510337,0.501745,0.756023,90.5136,0.70785,0.510337,0.421257,1.66859
