global_step,accuracy,accuracy_baseline,auc,auc_precision_recall,loss,average_loss,label/mean,prediction/mean,train_time,test_time
00010000,0.694541,0.510337,0.769907,0.774498,73.1368,0.571956,0.510337,0.496881,0.237161,1.4e-05
00020000,0.722416,0.510337,0.802685,0.810102,69.0159,0.53973,0.510337,0.530752,0.231563,1.2e-05
00030000,0.710647,0.510337,0.825805,0.834249,69.94,0.546956,0.510337,0.399759,0.232418,1.4e-05
00040000,0.76113,0.510337,0.845137,0.855558,62.6597,0.490022,0.510337,0.529699,0.232124,1.4e-05
00050000,0.758343,0.510337,0.856088,0.86724,62.1025,0.485664,0.510337,0.574157,0.232187,1.3e-05
00060000,0.754239,0.510337,0.866207,0.877471,62.767,0.490861,0.510337,0.612283,0.233682,1.2e-05
00070000,0.788463,0.510337,0.87445,0.886314,57.0911,0.446473,0.510337,0.495837,0.232544,1.5e-05
00080000,0.795819,0.510337,0.880717,0.89256,55.6073,0.43487,0.510337,0.521686,0.232369,1.1e-05
00090000,0.789082,0.510337,0.886801,0.898092,56.2145,0.439618,0.510337,0.442954,0.233398,1.2e-05
00100000,0.805575,0.510337,0.890506,0.90202,53.3991,0.417601,0.510337,0.515877,0.231932,1.2e-05
00110000,0.808517,0.510337,0.895296,0.906467,52.3635,0.409501,0.510337,0.515054,0.234666,1.3e-05
00120000,0.800774,0.510337,0.899982,0.910638,53.9546,0.421945,0.510337,0.434408,0.232522,1.4e-05
00130000,0.81084,0.510337,0.903857,0.914136,52.2671,0.408748,0.510337,0.447439,0.231956,1.8e-05
00140000,0.822532,0.510337,0.907526,0.917749,49.6621,0.388376,0.510337,0.520082,0.233066,1.4e-05
00150000,0.824468,0.510337,0.910369,0.920338,48.9835,0.383069,0.510337,0.496453,0.233762,1.3e-05
00160000,0.829191,0.510337,0.912099,0.92231,48.2611,0.377419,0.510337,0.507197,0.231447,1.3e-05
00170000,0.812002,0.510337,0.912588,0.922708,50.8135,0.39738,0.510337,0.584925,0.232658,1.6e-05
00180000,0.807433,0.510337,0.917216,0.926927,53.1967,0.416018,0.510337,0.400416,0.231852,1.4e-05
00190000,0.834224,0.510337,0.918727,0.928607,48.1698,0.376706,0.510337,0.455088,0.233045,1.4e-05
00200000,0.814789,0.510337,0.921823,0.931234,49.5277,0.387325,0.510337,0.595831,0.23249,1.5e-05
00210000,0.840496,0.510337,0.92282,0.932205,45.6486,0.356989,0.510337,0.528041,0.231097,1.5e-05
00220000,0.844599,0.510337,0.925731,0.934783,44.7354,0.349847,0.510337,0.509904,0.234026,1.3e-05
00230000,0.816028,0.510337,0.925861,0.934852,49.5512,0.387509,0.510337,0.606904,0.232113,1.3e-05
00240000,0.846458,0.510337,0.927675,0.936939,44.161,0.345355,0.510337,0.518528,0.233073,1.5e-05
00250000,0.806969,0.510337,0.930738,0.939372,50.9299,0.39829,0.510337,0.62901,0.229833,1.7e-05
00260000,0.84398,0.510337,0.932588,0.941508,44.2863,0.346335,0.510337,0.562998,0.231242,1.5e-05
00270000,0.850794,0.510337,0.934281,0.943183,43.0482,0.336653,0.510337,0.548845,0.232316,1.1e-05
00280000,0.854433,0.510337,0.934332,0.943676,42.5059,0.332412,0.510337,0.530632,0.232121,1.2e-05
00290000,0.859233,0.510337,0.936159,0.944927,41.9218,0.327844,0.510337,0.488402,0.231309,1.2e-05
00300000,0.818815,0.510337,0.93621,0.944988,50.9233,0.398239,0.510337,0.385661,0.231093,1.4e-05
